Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Simplex trading  llc,CHICAGO,IL,PUT,921300.0,2644000.0,0.0017,0.01,1776,694,-3586800.0,-79.5634525,IL,N/A,Q3 2015,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Skaana management l.p.,BROOKLYN,NY,CALL,0.0,0.0,0.0,0.0185,"",107,-18000.0,-100.0,NY,N/A,Q4 2024,556291,0001860998,,000311817,921 PRESIDENT STREET, ,11215
Skaana management l.p.,BROOKLYN,NY,PUT,0.0,0.0,0.0,0.1011,"",76,-98600.0,-100.0,NY,N/A,Q4 2024,556291,0001860998,,000311817,921 PRESIDENT STREET, ,11215
Skandinaviska enskilda banken ab (publ),STOCKHOLM,V7,"",0.0,0.0,0.0,0.0003,"",781,-15947.0,-100.0,V7,0.0000000,Q3 2024,164832,0001534653,,,KUNGSTRADGARDSGATAN 8, ,106 40
Smartleaf asset management llc,BOSTON,MA,"",1274.0,3669.0,0.0004,0.0,2293,2816,1180.0,1255.3191489,MA,0.0002949,Q3 2024,660377,0002010393,,000172273,ONE BOWDOIN SQUARE,10TH FLOOR,02114
Smithfield trust company,PITTSBURGH,PA,"",2262.0,6000.0,0.0003,,961,,2262.0,,PA,0.0005237,Q1 2025,191665,0001019754,,,20 STANWIX STREET,SUITE 620,15222
Sowell financial services llc,NORTH LITTLE ROCK,AR,"",12473.0,35798.0,0.0016,,998,,12473.0,,AR,0.0028876,Q1 2025,359443,0001633697,,000127145,5320 NORTHSHORE DRIVE, ,72118
Spire wealth management,MCLEAN,VA,"",3079.0,8837.0,0.0003,0.0,1866,2311,2720.0,757.6601671,VA,0.0007128,Q4 2024,512774,0001858740,,000113908,7901 JONES BRANCH DR.,SUITE #800,22102
Squarepoint ops llc,NEW YORK,NY,"",14399.0,41325.0,0.0001,0.0003,4372,4111,-64876.0,-81.8366446,NY,0.0033335,Q4 2024,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,CALL,57300.0,164451.0,0.0002,0.0004,4086,4025,-32700.0,-36.3333333,NY,N/A,Q4 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,PUT,42900.0,123123.0,0.0001,0.0004,4163,3886,-63000.0,-59.490085,NY,N/A,Q4 2024,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
State board of administration of florida retirement system,TALLAHASSEE,FL,"",56960.0,163475.0,0.0003,0.0004,1933,1976,10720.0,23.183391,FL,0.0131867,Q3 2024,2761,0000938076,596001872,,"1801 HERMITAGE BLVD, SUITE 100",P.O. BOX 13300,32317-3300
State of wisconsin investment board,MADISON,WI,"",96791.0,277790.0,0.0007,0.001,1997,1917,635.0,0.6603852,WI,0.0224079,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State of wyoming,CHEYENNE,WY,"",0.0,0.0,0.0,0.0296,"",736,-58213.0,-100.0,WY,0.0000000,Q3 2023,555089,0001821626,,,122 WEST 25TH STREET, ,82002
State street corp,BOSTON,MA,"",8296554.0,23811110.0,0.001,0.0012,2035,1972,615266.0,8.0099327,MA,1.9207218,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Stephens consulting  llc,FLINT,MI,"",11.0,32.0,0.0,0.0,1512,515,0.0,0.0,MI,0.0000025,Q2 2023,621327,0001961632,,000308970,5206 GATEWAY CENTRE,SUITE 300,48507
Sterling capital management llc,CHARLOTTE,NC,"",6974.0,20015.0,0.0003,0.0006,1656,1654,-3869.0,-35.6820068,NC,0.0016145,Q3 2024,2777,0001329883,,000135405,4350 CONGRESS STREET,SUITE 1000,28209
Steward partners investment advisory  llc,STAMFORD,CT,"",6.0,17.0,0.0,,3995,,6.0,,CT,0.0000014,Q1 2025,383910,0001723397,,000283004,400 ATLANTIC STREET,10TH FLOOR,06901-3512
Stifel financial corp,ST. LOUIS,MO,"",17049.0,48929.0,0.0001,0.0001,3355,3290,-496.0,-2.8270162,MO,0.0039470,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Strategic investment solutions  inc.,ORLAND PARK,IL,"",142.0,408.0,0.0001,0.0002,579,581,0.0,0.0,IL,0.0000329,Q2 2024,624279,0001960144,,000143128,"9501 W. 144TH PLACE, SUITE 101", ,60462
Sugar maple asset management  llc,SISTER BAY,WI,"",0.0,0.0,0.0,0.0,"",468,-12.0,-100.0,WI,0.0000000,Q4 2024,670271,0002012673,,000282632,2580 S. BAY SHORE DR. SUITE C, ,54234
Summit global investments,BOUNTIFUL,UT,"",17409.0,50000.0,0.0036,0.0036,426,517,2944.0,20.3525752,UT,0.0040303,Q1 2024,358617,0001697953,,000157091,620 S. MAIN STREET, ,84010
Sunbelt securities  inc.,HOUSTON,TX,"",128.0,367.0,0.0,0.0001,1717,1691,-53.0,-29.281768,TX,0.0000296,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",759135.0,2178717.0,0.0304,0.017,508,659,459834.0,153.6359718,PA,0.1757461,Q4 2024,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",725879.0,2083273.0,0.0004,0.0012,5448,2890,-1354174.0,-65.1028604,PA,0.1680471,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,1507300.0,4325951.0,0.0007,0.0021,3933,2264,-1948800.0,-56.3872573,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,8508100.0,24418247.0,0.0042,0.0079,1565,1081,-4708500.0,-35.6256526,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Svb wealth llc,BOSTON,MA,"",110.0,317.0,0.0,,1440,,110.0,,MA,0.0000255,Q1 2025,288335,0001626116,,000172832,53 STATE STREET,28TH FLOOR,02110
Swiss national bank,ZURICH,V8,"",739091.0,2121191.0,0.0015,0.0019,1725,1638,6600.0,0.901035,V8,0.1711058,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Td waterhouse canada inc.,TORONTO,A6,"",2359.0,6558.0,0.0001,0.0,1478,1859,2307.0,4436.5384615,A6,0.0005461,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Tidal investments llc,MILWAUKEE,WI,"",27042.0,77611.0,0.0006,0.0009,1740,1775,-1539.0,-5.3846961,WI,0.0062604,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Tower research capital llc (trc),NEW YORK,NY,"",12644.0,36288.0,0.0011,0.0003,2463,3307,8254.0,188.0182232,NY,0.0029272,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,29.0,0.0,0.0,653,659,0.0,0.0,WA,0.0000023,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Traphagen investment advisors llc,ORADELL,NJ,"",23756.0,68180.0,0.0071,0.0065,180,175,7720.0,48.1416812,NJ,0.0054997,Q4 2024,670111,0002023380,,000107764,234 KINDERKAMACK ROAD, ,07649
Traynor capital management  inc.,MALVERN,PA,"",16573.0,47565.0,0.004,0.0043,237,263,343.0,2.1133703,PA,0.0038368,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Triumph capital management,DENVER,CO,"",37450.0,107482.0,0.0358,0.0525,270,266,-1075.0,-2.7903958,CO,0.0086700,Q3 2024,523337,0001730765,,000282814,1610 WYNKOOP STREET,SUITE 550,80202
Trust company of vermont,BRATTLEBORO,VT,"",750.0,2153.0,0.0001,0.0001,936,919,0.0,0.0,VT,0.0001736,Q2 2024,2989,0001134008,,,P O BOX 1280, ,05302-1280
Truvestments capital llc,SARASOTA,FL,"",0.0,0.0,0.0,0.0,"",1010,-6.0,-100.0,FL,0.0000000,Q4 2024,415406,0001750405,,000291297,5391 LAKEWOOD RANCH BLVD,SUITE #303,34240
Tsfg  llc,LAKE FOREST,IL,"",2500.0,7000.0,0.0014,0.0021,572,488,0.0,0.0,IL,0.0005788,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Two sigma advisers  lp,NEW YORK,NY,"",94167.0,270259.0,0.0006,0.0008,2025,1951,12599.0,15.4460082,NY,0.0218004,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Tyche wealth partners llc,PLANO,TX,"",15286.0,43871.0,0.0095,0.0118,295,300,1286.0,9.1857143,TX,0.0035388,Q2 2024,658972,0002004818,,,5700 GRANITE PARKWAY,330,75024
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",710181.0,2038220.0,0.0005,0.0005,1983,1993,164740.0,30.2030834,IL,0.1644129,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,CALL,0.0,0.0,0.0,0.0,"",6450,-50000.0,-100.0,V8,N/A,Q3 2024,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,"",880599.0,2527319.0,0.0005,0.0016,4498,3195,-1349838.0,-60.5189925,V8,0.2038661,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Universal- beteiligungs- und servicegesellschaft mbh,FRANKFURT AM MAIN,2M,"",32777.0,94070.0,0.0002,,1948,,32777.0,,2M,0.0075882,Q1 2025,699771,0002057170,,,EUROPA-ALLEE 92-96, ,60486
Us bancorp de,MINNEAPOLIS,MN,"",209.0,600.0,0.0,0.0,4030,3967,-21.0,-9.1304348,MN,0.0000484,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Vanguard group inc,MALVERN,PA,"",42815896.0,122881622.0,0.0022,0.0026,1705,1681,5961337.0,16.1753041,PA,9.9122389,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Vermillion wealth management  inc.,ROSEMOUNT,MN,"",83.0,238.0,0.0001,0.0002,783,516,0.0,0.0,MN,0.0000192,Q4 2024,699029,0001737012,,000281978,15040 CANADA AVE, ,55068
Victory capital management inc,SAN ANTONIO,TX,"",51805.0,148680.0,0.0002,0.0002,2257,2253,4756.0,10.1086102,TX,0.0119933,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Voleon capital management lp,BERKELEY,CA,"",137884.0,395727.0,0.031,0.0405,273,248,898.0,0.6555414,CA,0.0319213,Q4 2024,70342,0001479847,262569235,000147443,"1919 SHATTUCK AVENUE, FLOORS 6-7", ,94704
Voya investment management llc,ATLANTA,GA,"",105208.0,301947.0,0.0003,0.0004,2112,2029,2697.0,2.6309372,GA,0.0243565,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Waldron private wealth llc,BRIDGEVILLE,PA,"",25206.0,72339.0,0.0034,0.004,289,407,-5.0,-0.0198326,PA,0.0058354,Q1 2024,255043,0001598180,,,44 ABELE ROAD,SUITE 400,15017
Walleye capital llc,NEW YORK,NY,CALL,25500.0,73185.0,0.0003,0.0003,3732,4091,-2500.0,-8.9285714,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,PUT,200000.0,574000.0,0.0026,,2436,,200000.0,,NY,N/A,Q1 2025,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,"",30036.0,86203.0,0.0004,0.0,3673,,30036.0,,NY,0.0069536,Q1 2024,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,54500.0,156415.0,0.0004,0.0008,3195,2796,-44500.0,-44.9494949,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,169200.0,485604.0,0.0011,0.0017,2533,2290,-33800.0,-16.6502463,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",4097.0,11758.0,0.0,0.0006,3835,3015,-68588.0,-94.3633487,NY,0.0009485,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Wealthfront advisers llc,PALO ALTO,CA,"",75392.0,216375.0,0.0006,0.0008,901,852,9843.0,15.0162474,CA,0.0174539,Q4 2023,139849,0001763921,,000148456,261 HAMILTON AVE, ,94301
Wells fargo & company,SAN FRANCISCO,CA,"",694447.0,1993063.0,0.0005,0.0002,3162,3845,487919.0,236.2483537,CA,0.1607703,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,2000000.0,5740000.0,0.1482,0.2527,103,75,-200000.0,-9.0909091,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Whitebox advisors llc,MINNEAPOLIS,MN,"",107350.0,308095.0,0.008,0.0082,208,171,35664.0,49.7502999,MN,0.0248524,Q4 2024,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,6.0,0.0,0.0,493,540,0.0,0.0,WI,0.0000005,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolff wiese magana llc,CARSLBAD,CA,"",0.0,0.0,0.0,0.0004,"",872,-145.0,-100.0,CA,0.0000000,Q2 2024,497800,0001832097,,000157620,2131 PALOMAR AIRPORT RD,SUITE 330,92011
Wolverine asset management llc,CHICAGO,IL,"",22113.0,63464.0,0.0008,0.0009,1148,1136,0.0,0.0,IL,0.0051193,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,"",105372.0,303471.0,0.0004,0.0005,3511,3288,-33561.0,-24.156248,IL,0.0243945,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,531900.0,1531872.0,0.0018,0.0031,1855,1533,-288500.0,-35.1657728,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,PUT,356700.0,1027296.0,0.0012,0.0014,2209,2254,-20800.0,-5.5099338,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wood tarver financial group  llc,BOISE,ID,"",12.0,35.0,0.0,0.0,699,589,0.0,0.0,ID,0.0000028,Q4 2024,700397,0002059344,,,3232 E BARBER VALLEY DRIVE, ,83716
Xponance  inc.,PHILADELPHIA,PA,"",30383.0,87199.0,0.0008,0.0009,1360,1367,5446.0,21.8390344,PA,0.0070339,Q2 2024,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xtx topco ltd,GEORGE TOWN,E9,"",38020.0,109117.0,0.0056,0.0199,1852,1397,-22807.0,-37.4948625,E9,0.0088019,Q3 2024,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",85257.0,244688.0,0.0007,0.001,1987,1866,1047.0,1.2433203,V8,0.0197377,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
