Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Teacher retirement system of texas,AUSTIN,TX,"",56206.0,162997.0,0.0007,,1923,,56206.0,,TX,0.0109575,Q3 2025,2868,0000796848,746000164,,4655 MUELLER BLVD, ,78723
Tidal investments llc,MILWAUKEE,WI,"",32830.0,95207.0,0.0002,0.0005,1995,1815,4440.0,15.6393096,WI,0.0064003,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Total investment management inc,SCOTTSDALE,AZ,"",0.0,0.0,0.0,0.0039,"",227,-8604.0,-100.0,AZ,0.0000000,Q2 2025,358259,0001068804,,000108818,9383 E BAHIA DR #120, ,85260
Tower research capital llc (trc),NEW YORK,NY,"",14628.0,42421.0,0.0012,0.0037,2661,2129,-29112.0,-66.5569273,NY,0.0028518,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,29.0,0.0,0.0,669,630,0.0,0.0,WA,0.0000019,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Traphagen investment advisors llc,ORADELL,NJ,"",30008.0,87023.0,0.0075,0.0088,188,183,0.0,0.0,NJ,0.0058502,Q4 2024,670111,0002023380,,000107764,234 KINDERKAMACK ROAD, ,07649
Traynor capital management  inc.,MALVERN,PA,"",20759.0,60201.0,0.0034,0.0037,336,248,2136.0,11.469688,PA,0.0040470,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
True wealth design  llc,AKRON,OH,"",30.0,87.0,0.0,0.0,2476,2253,0.0,0.0,OH,0.0000058,Q2 2025,624596,0001966033,,000143194,700 GHENT ROAD,SUITE 100,44333
Trust company of vermont,BRATTLEBORO,VT,"",750.0,2175.0,0.0001,0.0001,1014,992,0.0,0.0,VT,0.0001462,Q2 2024,2989,0001134008,,,P O BOX 1280, ,05302-1280
Tsfg  llc,LAKE FOREST,IL,"",2500.0,7000.0,0.0011,0.0014,615,568,0.0,0.0,IL,0.0004874,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Twin peaks wealth advisors  llc,BURLINGAME,CA,"",0.0,0.0,0.0,0.0001,"",1978,-113.0,-100.0,CA,0.0000000,Q2 2025,657681,0002006218,,000323817,1008 CAROLAN AVE,UNIT 1301,94010
Two sigma advisers  lp,NEW YORK,NY,"",106043.0,307525.0,0.0006,0.0006,1977,1949,7096.0,7.1715161,NY,0.0206734,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",14628.0,42421.0,0.0063,0.0046,1012,1134,2695.0,22.5844297,NY,0.0028518,Q2 2025,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Tyche wealth partners llc,PLANO,TX,"",15499.0,44947.0,0.0079,0.0095,313,299,213.0,1.3934319,TX,0.0030216,Q2 2024,658972,0002004818,,,5700 GRANITE PARKWAY,330,75024
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",645944.0,1873238.0,0.0004,0.0007,1783,1899,-442748.0,-40.667884,IL,0.1259289,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,"",23194957.0,67265376.0,0.0105,0.0003,1353,5064,22694842.0,4537.9246773,V8,4.5219316,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Universal- beteiligungs- und servicegesellschaft mbh,FRANKFURT AM MAIN,2M,"",44062.0,127779.0,0.0002,0.0002,2045,1983,11285.0,34.4296305,2M,0.0085900,Q1 2025,699771,0002057170,,,EUROPA-ALLEE 92-96, ,60486
Us bancorp de,MINNEAPOLIS,MN,"",209.0,606.0,0.0,0.0,3857,3987,0.0,0.0,MN,0.0000407,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Vanguard group inc,MALVERN,PA,"",50119260.0,145345854.0,0.0022,0.0022,1698,1692,5793996.0,13.0715431,PA,9.7709112,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Vermillion wealth management  inc.,ROSEMOUNT,MN,"",83.0,241.0,0.0001,0.0001,882,508,0.0,0.0,MN,0.0000162,Q4 2024,699029,0001737012,,000281978,15040 CANADA AVE, ,55068
Victory capital management inc,SAN ANTONIO,TX,"",58710.0,170259.0,0.0001,0.0001,2240,2277,7339.0,14.2862705,TX,0.0114457,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virginia retirement systems et al,RICHMOND,VA,"",0.0,0.0,0.0,0.0003,"",932,-13700.0,-100.0,VA,0.0000000,Q2 2025,3072,0001005354,,,1200 EAST MAIN STREET, ,23219
Voleon capital management lp,BERKELEY,CA,"",20380.0,59102.0,0.0014,0.0,868,,20380.0,,CA,0.0039731,Q4 2024,70342,0001479847,262569235,000147443,"1919 SHATTUCK AVENUE, FLOORS 6-7", ,94704
Voya investment management llc,ATLANTA,GA,"",80293.0,232850.0,0.0002,0.0004,2124,2036,-38906.0,-32.6395356,GA,0.0156534,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Waldron private wealth llc,BRIDGEVILLE,PA,"",25206.0,73098.0,0.003,0.0034,310,295,0.0,0.0,PA,0.0049140,Q1 2024,255043,0001598180,,,44 ABELE ROAD,SUITE 400,15017
Walleye capital llc,NEW YORK,NY,"",16825.0,48793.0,0.0002,0.0009,4007,3234,-58858.0,-77.7691159,NY,0.0032801,Q1 2024,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,CALL,600.0,1740.0,0.0,0.0,4359,,600.0,,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,151400.0,439060.0,0.0007,0.0016,2825,2284,-136600.0,-47.4305556,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",27883.0,80861.0,0.0001,0.0001,3808,3839,13496.0,93.806909,NY,0.0054359,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,111600.0,323640.0,0.0005,0.0004,3047,3127,34000.0,43.814433,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Wealthfront advisers llc,PALO ALTO,CA,"",81455.0,236220.0,0.0006,0.0006,945,920,5763.0,7.6137505,CA,0.0158799,Q4 2023,139849,0001763921,,000148456,261 HAMILTON AVE, ,94301
Wealthspire advisors  llc,NEW YORK,NY,"",669.0,1941.0,0.0,,2617,,669.0,,NY,0.0001304,Q3 2025,431626,0001646247,133831584,000106181,521 5TH AVENUE,15TH FLOOR,10175
Wells fargo & company,SAN FRANCISCO,CA,"",734411.0,2129793.0,0.0004,0.0002,3260,3782,454514.0,162.3861635,CA,0.1431758,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,2778400.0,8057360.0,0.1247,0.1316,94,110,778400.0,38.92,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Whitebox advisors llc,MINNEAPOLIS,MN,"",0.0,0.0,0.0,0.0042,"",259,-64144.0,-100.0,MN,0.0000000,Q4 2024,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,6.0,0.0,0.0,504,497,0.0,0.0,WI,0.0000004,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolverine asset management llc,CHICAGO,IL,"",0.0,0.0,0.0,0.0006,"",1179,-22113.0,-100.0,IL,0.0000000,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,"",33898.0,101694.0,0.0001,0.0001,5196,4083,-9770.0,-22.3733626,IL,0.0066085,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,599800.0,1799400.0,0.0013,0.0019,2275,1761,-8700.0,-1.4297453,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,PUT,363800.0,1091400.0,0.0008,0.0012,2807,2125,-31500.0,-7.9686314,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Xponance  inc.,PHILADELPHIA,PA,"",34117.0,98939.0,0.0008,0.0009,1441,1405,311.0,0.919955,PA,0.0066512,Q2 2024,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xtx topco ltd,GEORGE TOWN,E9,"",424479.0,1230989.0,0.0639,0.0294,447,874,195720.0,85.5572895,E9,0.0827535,Q3 2024,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",123931.0,359400.0,0.0008,0.0009,1905,1816,0.0,0.0,V8,0.0241607,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
