Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Proshare advisors llc,BETHESDA,MD,"",98259.0,391071.0,0.0009,0.0007,1437,1491,34294.0,53.613695,MD,0.0261550,Q3 2024,2320,0001357955,,,7272 WISCONSIN AVENUE,21ST FLOOR,20814
Prosperity planning  inc.,NORTH KANSAS CITY,MO,"",42933.0,170873.0,0.0548,0.0619,102,103,0.0,0.0,MO,0.0114281,Q3 2024,498469,0001843292,,000298268,1920 BUCHANAN STREET, ,64116
Prudential financial inc,NEWARK,NJ,"",22790.0,102099.0,0.0001,0.0001,2147,2575,0.0,0.0,NJ,0.0060663,Q2 2024,2331,0001137774,,000107959,751 BROAD ST, ,07102
Psi advisors  llc,TAMPA,FL,"",19.0,76.0,0.0,0.0,870,867,0.0,0.0,FL,0.0000051,Q3 2021,463626,0001779040,,000285880,13059 W. LINEBAUGH AVE,SUITE 102,33626
Public employees retirement association of colorado,DENVER,CO,"",28034.0,112000.0,0.0004,0.0005,1701,1699,0.0,0.0,CO,0.0074622,Q2 2021,2332,0000315297,,,1301 PENNSYLVANIA STREET, ,80203
Public employees retirement system of ohio,COLUMBUS,OH,"",2742.0,10913.0,0.0,0.0,2303,2132,307.0,12.6078029,OH,0.0007299,Q2 2017,2333,0001007280,,,277 EAST TOWN STREET, ,43215
Quadrant capital group llc,CINCINNATI,OH,"",4.0,16.0,0.0,0.0,2732,2729,0.0,0.0,OH,0.0000011,Q2 2021,306558,0001650717,,,"255 E. FIFTH STREET, SUITE 3000", ,45202
Quantinno capital management lp,NEW YORK,NY,"",0.0,0.0,0.0,0.0007,"",1466,-11125.0,-100.0,NY,0.0000000,Q2 2024,431463,0001759654,,000298733,66 HUDSON BLVD E,23RD FLOOR,10001
Quarry lp,NEW YORK,NY,"",372.0,1481.0,0.0002,,1515,,372.0,,NY,0.0000990,Q4 2023,624210,0001965207,,,331 PARK AVENUE SOUTH,3RD FLOOR,10010
Quent capital  llc,NEW YORK,NY,"",1334.0,5309.0,0.0005,0.0006,1027,1071,0.0,0.0,NY,0.0003551,Q4 2022,558519,0001912338,831888530,000308203,1120 AVENUE OF THE AMERICAS,4TH FLOOR,10036
Quintet private bank (europe) s.a.,LUXEMBOURG,N4,"",0.0,0.0,0.0,0.0,"",200,-17.0,-100.0,N4,0.0000000,Q1 2023,633854,0001977290,,,43 BOULEVARD ROYAL, ,L-2449
Raymond james financial inc,ST PETERSBURG,FL,"",24078.0,95831.0,0.0,,4535,,24078.0,,FL,0.0064092,Q4 2024,6270,0000720005,,,880 CARILLON PKWY, ,33716
Re dickinson investment advisors  llc,COUNCIL BLUFFS,IA,"",791.0,3100.0,0.0018,0.002,206,197,0.0,0.0,IA,0.0002106,Q4 2021,556245,0001801241,421481540,,"535 W BROADWAY, SUITE 301", ,51503
Red door wealth management  llc,MEMPHIS,TN,"",16000.0,63680.0,0.0097,0.0121,225,212,0.0,0.0,TN,0.0042589,Q3 2024,461914,0001783599,,000153235,756 RIDGE LAKE BOULEVARD, ,38120
Renaissance technologies llc,NEW YORK,NY,"",4931419.0,19627048.0,0.0291,0.0396,677,547,-856500.0,-14.7980647,NY,1.3126658,Q3 2023,2414,0001037389,260385758,000106661,800 THIRD AVE, ,10022
Resources management corp,WEST HARTFORD,CT,"",0.0,0.0,0.0,0.0,"",442,-76.0,-100.0,CT,0.0000000,Q3 2021,422855,0000749044,,,643 PROSPECT AVENUE, ,06105
Rhumbline advisers,BOSTON,MA,"",511171.0,2034447.0,0.0018,0.002,1866,1841,16675.0,3.3721203,MA,0.1360656,Q2 2014,2426,0001115418,,000107151,265 FRANKLIN ST,21ST FLOOR,02110
Richard w. paul & associates  llc,NOVI,MI,"",0.0,0.0,0.0,0.0001,"",492,-44.0,-100.0,MI,0.0000000,Q2 2024,623355,0001964203,,000156812,39555 ORCHARD HILL PLACE,ST 100,48375-5376
Royal bank of canada,TORONTO, ,"",48360.0,192000.0,0.0,0.0,4852,4878,7998.0,19.8156682, ,0.0128727,Q4 2014,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Russell investments group  ltd.,LONDON,WA,"",2379.0,9468.0,0.0,0.0,3147,3197,1185.0,99.2462312,WA,0.0006333,Q3 2021,356168,0001692234,,,REX HOUSE,10 REGENT STREET,SW1Y4PE
San luis wealth advisors llc,SAN LUIS OBISPO,CA,"",10251.0,41000.0,0.0078,0.0097,142,142,0.0,0.0,CA,0.0027287,Q3 2023,499360,0001844709,,,735 TANK FARM ROAD,SUITE 264,93401
Sanctuary advisors  llc,INDIANAPOLIS,IN,"",16270.0,51088.0,0.0003,0.0005,2355,2330,415.0,2.6174708,IN,0.0043308,Q3 2024,680987,0001777271,473162022,000226606,"3815 RIVER CROSSING PKWY, FLOOR 2", ,46240
Sbi securities company .  ltd.,TOKYO,M0,"",3834.0,15259.0,0.0005,,1465,,3834.0,,M0,0.0010206,Q4 2024,681348,0001851815,000000000,,IZUMI GARDEN TOWER,1-6-1 ROPPONGI MINATO-KU,1066019
Schonfeld strategic advisors llc,NEW YORK,NY,"",15000.0,59700.0,0.0003,0.0009,1868,1851,-15100.0,-50.166113,NY,0.0039928,Q1 2024,336419,0001665241,,000281984,590 MADISON AVENUE,23RD FLOOR,10022
Sculptor capital lp,NEW YORK,NY,PUT,679100.0,2702818.0,0.036,0.0392,179,167,173100.0,34.2094862,NY,N/A,Q3 2024,2127,0001054587,133980578,000107913,9 WEST 57TH STREET,40TH FLOOR,10019
Sei investments company,OAKS,PA,"",16504.0,65662.0,0.0001,0.0001,2639,2596,-69.0,-0.4163398,PA,0.0043931,Q3 2024,12665,0000350894,,,1 FREEDOM VALLEY DRIVE, ,19456-1100
Sg americas securities  llc,NEW YORK,NY,"",144196.0,574000.0,0.0024,0.0071,1209,700,-285892.0,-66.4729079,NY,0.0383827,Q2 2019,2629,0001313360,,,245 PARK AVENUE, ,10167
Signaturefd  llc,ATLANTA,GA,"",168.0,669.0,0.0,0.0,3102,3015,-32.0,-16.0,GA,0.0000447,Q1 2021,50499,0001456048,,000112758,1230 PEACHTREE STREET,SUITE 1800,30309
Simplex trading  llc,CHICAGO,IL,CALL,4940400.0,19662000.0,0.011,0.0117,651,650,546500.0,12.4376977,IL,N/A,Q4 2014,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,"",1850822.0,7366000.0,0.0041,0.0016,1207,1990,1244035.0,205.0200482,IL,0.4926596,Q2 2024,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,PUT,4508100.0,17942000.0,0.01,0.0098,694,739,828800.0,22.526024,IL,N/A,Q3 2015,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Skaana management l.p.,BROOKLYN,NY,CALL,18000.0,71640.0,0.0185,,107,,18000.0,,NY,N/A,Q4 2024,556291,0001860998,,000311817,921 PRESIDENT STREET, ,11215
Skaana management l.p.,BROOKLYN,NY,PUT,98600.0,392428.0,0.1011,,76,,98600.0,,NY,N/A,Q4 2024,556291,0001860998,,000311817,921 PRESIDENT STREET, ,11215
Skandinaviska enskilda banken ab (publ),STOCKHOLM,V7,"",15947.0,63310.0,0.0003,0.0002,781,774,6473.0,68.3238336,V7,0.0042448,Q3 2024,164832,0001534653,,,KUNGSTRADGARDSGATAN 8, ,106 40
Skylands capital  llc,MILWAUKEE,WI,"",0.0,0.0,0.0,0.0062,"",150,-10000.0,-100.0,WI,0.0000000,Q2 2024,2671,0001299910,,000131183,1200 NORTH MAYFAIR ROAD,SUITE 250,53226
Smartleaf asset management llc,BOSTON,MA,"",94.0,373.0,0.0,0.0001,2816,2685,-97.0,-50.7853403,MA,0.0000250,Q3 2024,660377,0002010393,,000172273,ONE BOWDOIN SQUARE,10TH FLOOR,02114
Spire wealth management,MCLEAN,VA,"",359.0,1429.0,0.0,,2311,,359.0,,VA,0.0000956,Q4 2024,512774,0001858740,,000113908,7901 JONES BRANCH DR.,SUITE #800,22102
Squarepoint ops llc,NEW YORK,NY,CALL,90000.0,358200.0,0.0004,0.0001,4025,3931,73500.0,445.4545455,NY,N/A,Q4 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,"",79275.0,315515.0,0.0003,,4111,,79275.0,,NY,0.0211018,Q4 2024,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,PUT,105900.0,421482.0,0.0004,,3886,,105900.0,,NY,N/A,Q4 2024,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
State board of administration of florida retirement system,TALLAHASSEE,FL,"",46240.0,184035.0,0.0004,0.0004,1976,1964,0.0,0.0,FL,0.0123084,Q3 2024,2761,0000938076,596001872,,"1801 HERMITAGE BLVD, SUITE 100",P.O. BOX 13300,32317-3300
State of wisconsin investment board,MADISON,WI,"",96156.0,382701.0,0.001,0.0017,1917,1733,-50923.0,-34.6228897,WI,0.0255952,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State of wyoming,CHEYENNE,WY,"",58213.0,231688.0,0.0296,0.0341,736,588,5661.0,10.7721875,WY,0.0154954,Q3 2023,555089,0001821626,,,122 WEST 25TH STREET, ,82002
State street corp,BOSTON,MA,"",7681288.0,30571526.0,0.0012,0.0014,1972,1909,327846.0,4.4584019,MA,2.0446375,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Stephens consulting  llc,FLINT,MI,"",11.0,44.0,0.0,0.0,515,513,0.0,0.0,MI,0.0000029,Q2 2023,621327,0001961632,,000308970,5206 GATEWAY CENTRE,SUITE 300,48507
Sterling capital management llc,CHARLOTTE,NC,"",10843.0,43155.0,0.0006,0.0001,1654,1741,9679.0,831.5292096,NC,0.0028862,Q3 2024,2777,0001329883,,000135405,4350 CONGRESS STREET,SUITE 1000,28209
Stifel financial corp,ST. LOUIS,MO,"",17545.0,69835.0,0.0001,0.0001,3290,3275,1282.0,7.8829244,MO,0.0046702,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Strategic investment solutions  inc.,ORLAND PARK,IL,"",142.0,565.0,0.0002,0.0002,581,558,0.0,0.0,IL,0.0000378,Q2 2024,624279,0001960144,,000143128,"9501 W. 144TH PLACE, SUITE 101", ,60462
Sugar maple asset management  llc,SISTER BAY,WI,"",12.0,48.0,0.0,,468,,12.0,,WI,0.0000032,Q4 2024,670271,0002012673,,000282632,2580 S. BAY SHORE DR. SUITE C, ,54234
Sumitomo mitsui financial group  inc.,TOKYO,M0,"",0.0,0.0,0.0,0.0,"",169,-2.0,-100.0,M0,0.0000000,Q3 2024,21610,0001022837,,000301509,"1-2, MARUNOUCHI 1-CHOME",CHIYODA-KU,100-0005
Summit global investments,BOUNTIFUL,UT,"",14465.0,58000.0,0.0036,0.0033,517,494,3020.0,26.3870686,UT,0.0038504,Q1 2024,358617,0001697953,,000157091,620 S. MAIN STREET, ,84010
Sunbelt securities  inc.,HOUSTON,TX,"",181.0,719.0,0.0001,0.0001,1691,1698,0.0,0.0,TX,0.0000482,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",299301.0,1191218.0,0.017,,659,,299301.0,,PA,0.0796692,Q4 2024,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",2080053.0,8278611.0,0.0012,0.0002,2890,6401,1819796.0,699.2303761,PA,0.5536772,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,3456100.0,13755278.0,0.0021,0.0027,2264,2077,7100.0,0.2058568,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,13216600.0,52602068.0,0.0079,0.0116,1081,880,-1331900.0,-9.1548957,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Swiss national bank,ZURICH,V8,"",732491.0,2915314.0,0.0019,0.0017,1638,1701,155500.0,26.9501604,V8,0.1949775,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Td waterhouse canada inc.,TORONTO,A6,"",52.0,206.0,0.0,0.0,1859,1791,0.0,0.0,A6,0.0000138,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Tidal investments llc,MILWAUKEE,WI,"",28581.0,113752.0,0.0009,0.0012,1775,1783,3885.0,15.7312925,WI,0.0076078,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Torno capital  llc,COHASSET,MA,PUT,0.0,0.0,0.0,0.0101,"",190,-14500.0,-100.0,MA,N/A,Q3 2024,661064,0001974312,,,132 CHIEF JUSTICE CUSHING HWY,SUITE 70,02025
Torno capital  llc,COHASSET,MA,"",0.0,0.0,0.0,0.0035,"",201,-5000.0,-100.0,MA,0.0000000,Q3 2024,661064,0001974312,,,132 CHIEF JUSTICE CUSHING HWY,SUITE 70,02025
Tower research capital llc (trc),NEW YORK,NY,"",4390.0,17472.0,0.0003,0.0011,3307,2848,-4350.0,-49.771167,NY,0.0011685,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,40.0,0.0,0.0,659,605,0.0,0.0,WA,0.0000027,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Traphagen investment advisors llc,ORADELL,NJ,"",16036.0,63823.0,0.0065,,175,,16036.0,,NJ,0.0042685,Q4 2024,670111,0002023380,,000107764,234 KINDERKAMACK ROAD, ,07649
Traynor capital management  inc.,MALVERN,PA,"",16230.0,64595.0,0.0043,0.0055,263,249,-3882.0,-19.3019093,PA,0.0043202,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Triumph capital management,DENVER,CO,"",38525.0,153330.0,0.0525,0.0224,266,263,24680.0,178.2592994,CO,0.0102547,Q3 2024,523337,0001730765,,000282814,1610 WYNKOOP STREET,SUITE 550,80202
Trust company of vermont,BRATTLEBORO,VT,"",750.0,2985.0,0.0001,0.0002,919,896,0.0,0.0,VT,0.0001996,Q2 2024,2989,0001134008,,,P O BOX 1280, ,05302-1280
Truvestments capital llc,SARASOTA,FL,"",6.0,24.0,0.0,,1010,,6.0,,FL,0.0000016,Q4 2024,415406,0001750405,,000291297,5391 LAKEWOOD RANCH BLVD,SUITE #303,34240
Tsfg  llc,LAKE FOREST,IL,"",2500.0,10000.0,0.0021,0.0024,488,483,0.0,0.0,IL,0.0006655,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Tucker asset management llc,LITTLETON,CO,"",11.0,44.0,0.0,0.0,1367,1267,0.0,0.0,CO,0.0000029,Q3 2023,633701,0001870012,472909656,000174844,1520 WEST CANAL COURT,SUITE 100,80120
Two sigma advisers  lp,NEW YORK,NY,"",81568.0,324641.0,0.0008,0.0008,1951,1877,9847.0,13.7295911,NY,0.0217121,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",0.0,0.0,0.0,0.0014,"",2306,-18687.0,-100.0,NY,0.0000000,Q3 2022,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Tyche wealth partners llc,PLANO,TX,"",14000.0,55720.0,0.0118,0.0144,300,286,0.0,0.0,TX,0.0037266,Q2 2024,658972,0002004818,,,5700 GRANITE PARKWAY,330,75024
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",545441.0,2170855.0,0.0005,0.0004,1993,2135,173849.0,46.7849146,IL,0.1451878,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,CALL,50000.0,199000.0,0.0,0.0,6450,5772,0.0,0.0,V8,N/A,Q3 2024,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,"",2230437.0,8877138.0,0.0016,0.0002,3195,4878,2059880.0,1207.7370029,V8,0.5937071,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Uncommon cents investing llc,JANESVILLE,WI,"",0.0,0.0,0.0,0.0001,"",437,-106.0,-100.0,WI,0.0000000,Q3 2024,391973,0001729754,,000290105,1215 SUFFOLK DR. UNIT 100, ,53546
Us bancorp de,MINNEAPOLIS,MN,"",230.0,916.0,0.0,0.0,3967,3644,-649.0,-73.8339022,MN,0.0000612,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Vanguard group inc,MALVERN,PA,"",36854559.0,146681145.0,0.0026,0.0029,1681,1651,1558554.0,4.4156669,PA,9.8101013,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Vermillion wealth management  inc.,ROSEMOUNT,MN,"",83.0,330.0,0.0002,,516,,83.0,,MN,0.0000221,Q4 2024,699029,0001737012,,000281978,15040 CANADA AVE, ,55068
Victory capital management inc,SAN ANTONIO,TX,"",47049.0,187255.0,0.0002,0.0002,2253,2216,1338.0,2.9270854,TX,0.0125237,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virtu financial llc,NEW YORK,NY,"",0.0,0.0,0.0,0.0492,"",278,-196213.0,-100.0,NY,0.0000000,Q3 2024,156356,0001533964,,,1633 BROADWAY,41ST FLOOR,10019
Voleon capital management lp,BERKELEY,CA,"",136986.0,545204.0,0.0405,,248,,136986.0,,CA,0.0364635,Q4 2024,70342,0001479847,262569235,000147443,"1919 SHATTUCK AVENUE, FLOORS 6-7", ,94704
Voloridge investment management  llc,JUPITER,FL,"",0.0,0.0,0.0,0.0044,"",1006,-263811.0,-100.0,FL,0.0000000,Q3 2024,255537,0001556921,,000152869,115 FRONT STREET,SUITE 300,33477
Voya investment management llc,ATLANTA,GA,"",102511.0,407994.0,0.0004,0.0005,2029,2001,-6376.0,-5.8556118,GA,0.0272868,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Waldron private wealth llc,BRIDGEVILLE,PA,"",25211.0,100340.0,0.004,0.0048,407,413,38.0,0.1509554,PA,0.0067108,Q1 2024,255043,0001598180,,,44 ABELE ROAD,SUITE 400,15017
Walleye capital llc,NEW YORK,NY,CALL,28000.0,111440.0,0.0003,0.0001,4091,4764,22200.0,382.7586207,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,"",0.0,0.0,0.0,0.0003,"",4222,-31083.0,-100.0,NY,0.0000000,Q1 2024,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,203000.0,807940.0,0.0017,0.0021,2290,2088,-19200.0,-8.6408641,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,99000.0,394020.0,0.0008,0.001,2796,2568,-1400.0,-1.3944223,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",72685.0,289286.0,0.0006,0.0005,3015,2931,17059.0,30.6673138,NY,0.0193476,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Wealthfront advisers llc,PALO ALTO,CA,"",65549.0,260885.0,0.0008,0.0009,852,836,1422.0,2.2174747,CA,0.0174481,Q4 2023,139849,0001763921,,000148456,261 HAMILTON AVE, ,94301
Wells fargo & company,SAN FRANCISCO,CA,"",206528.0,821981.0,0.0002,0.0002,3845,3764,49545.0,31.5607422,CA,0.0549745,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,2200000.0,8756000.0,0.2527,0.2729,75,71,0.0,0.0,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Whitebox advisors llc,MINNEAPOLIS,MN,"",71686.0,285310.0,0.0082,,171,,71686.0,,MN,0.0190817,Q4 2024,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,8.0,0.0,0.0,540,458,0.0,0.0,WI,0.0000005,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolff wiese magana llc,CARSLBAD,CA,"",145.0,578.0,0.0004,0.0005,872,897,0.0,0.0,CA,0.0000386,Q2 2024,497800,0001832097,,000157620,2131 PALOMAR AIRPORT RD,SUITE 330,92011
Wolverine asset management llc,CHICAGO,IL,"",22113.0,88009.0,0.0009,0.0022,1136,1017,-22953.0,-50.9319664,IL,0.0058861,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,"",138933.0,551564.0,0.0005,0.0017,3288,1876,-223106.0,-61.6248526,IL,0.0369818,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,820400.0,3256988.0,0.0031,0.0031,1533,1424,174800.0,27.0755886,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,PUT,377500.0,1498675.0,0.0014,0.0022,2254,1654,-92700.0,-19.7150149,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wood tarver financial group  llc,BOISE,ID,"",12.0,0.0,0.0,,589,,12.0,,ID,0.0000032,Q4 2024,700397,0002059344,,,3232 E BARBER VALLEY DRIVE, ,83716
Wr wealth planners  llc,COLUMBIA,MO,"",129.0,513.0,0.0002,0.0003,986,969,-106.0,-45.106383,MO,0.0000343,Q1 2023,677453,0002031978,843688798,000306951,200 E. SOUTHAMPTON DRIVE,SUITE 101,65203
Xponance  inc.,PHILADELPHIA,PA,"",24937.0,99249.0,0.0009,0.001,1367,1320,2725.0,12.2681433,PA,0.0066378,Q2 2024,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xr securities llc,CHICAGO,IL,CALL,0.0,0.0,0.0,0.0216,"",176,-16300.0,-100.0,IL,N/A,Q2 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xtx topco ltd,GEORGE TOWN,E9,"",60827.0,242091.0,0.0199,0.035,1397,843,-45467.0,-42.7747568,E9,0.0161912,Q3 2024,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",84210.0,335156.0,0.001,0.0008,1866,1922,22850.0,37.2392438,V8,0.0224154,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
