Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Strategic investment solutions  inc.,ORLAND PARK,IL,"",142.0,440.0,0.0001,0.0001,555,579,0.0,0.0,IL,0.0000328,Q2 2024,624279,0001960144,,000143128,"9501 W. 144TH PLACE, SUITE 101", ,60462
Summit global investments,BOUNTIFUL,UT,"",0.0,0.0,0.0,0.0036,"",426,-17409.0,-100.0,UT,0.0000000,Q1 2024,358617,0001697953,,000157091,620 S. MAIN STREET, ,84010
Sunbelt securities  inc.,HOUSTON,TX,"",128.0,509.0,0.0,0.0,1708,1717,0.0,0.0,TX,0.0000296,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",447697.0,1387861.0,0.0373,0.0304,400,508,-311438.0,-41.0253776,PA,0.1033600,Q4 2024,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",678189.0,2102386.0,0.0003,0.0004,5676,5448,-47690.0,-6.5699655,PA,0.1565737,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,1393500.0,4319850.0,0.0006,0.0007,4259,3933,-113800.0,-7.5499237,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,5255300.0,16291430.0,0.0023,0.0042,2232,1565,-3252800.0,-38.2318026,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Svb wealth llc,BOSTON,MA,"",0.0,0.0,0.0,0.0,"",1440,-110.0,-100.0,MA,0.0000000,Q1 2025,288335,0001626116,,000172832,53 STATE STREET,28TH FLOOR,02110
Swiss national bank,ZURICH,V8,"",825291.0,2558402.0,0.0015,0.0015,1647,1725,86200.0,11.6629752,V8,0.1905352,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Td waterhouse canada inc.,TORONTO,A6,"",4010.0,11268.0,0.0001,0.0001,1430,1478,1651.0,69.9872827,A6,0.0009258,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Tidal investments llc,MILWAUKEE,WI,"",28390.0,88009.0,0.0005,0.0006,1815,1740,1348.0,4.9848384,WI,0.0065544,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Total investment management inc,SCOTTSDALE,AZ,"",8604.0,26672.0,0.0039,,227,,8604.0,,AZ,0.0019864,Q2 2025,358259,0001068804,,000108818,9383 E BAHIA DR #120, ,85260
Tower research capital llc (trc),NEW YORK,NY,"",43740.0,135594.0,0.0037,0.0011,2129,2463,31096.0,245.9348307,NY,0.0100983,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,31.0,0.0,0.0,630,653,0.0,0.0,WA,0.0000023,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Traphagen investment advisors llc,ORADELL,NJ,"",30008.0,93025.0,0.0088,0.0071,183,180,6252.0,26.3175619,NJ,0.0069280,Q4 2024,670111,0002023380,,000107764,234 KINDERKAMACK ROAD, ,07649
Traynor capital management  inc.,MALVERN,PA,"",18623.0,52517.0,0.0037,0.004,248,237,2050.0,12.3695167,PA,0.0042995,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Triumph capital management,DENVER,CO,"",14270.0,44237.0,0.0133,0.0358,284,270,-23180.0,-61.8958611,CO,0.0032945,Q3 2024,523337,0001730765,,000282814,1610 WYNKOOP STREET,SUITE 550,80202
True wealth design  llc,AKRON,OH,"",30.0,93.0,0.0,,2253,,30.0,,OH,0.0000069,Q2 2025,624596,0001966033,,000143194,700 GHENT ROAD,SUITE 100,44333
Trust company of vermont,BRATTLEBORO,VT,"",750.0,2325.0,0.0001,0.0001,992,936,0.0,0.0,VT,0.0001732,Q2 2024,2989,0001134008,,,P O BOX 1280, ,05302-1280
Tsfg  llc,LAKE FOREST,IL,"",2500.0,8000.0,0.0014,0.0014,568,572,0.0,0.0,IL,0.0005772,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Twin peaks wealth advisors  llc,BURLINGAME,CA,"",113.0,347.0,0.0001,,1978,,113.0,,CA,0.0000261,Q2 2025,657681,0002006218,,000323817,1008 CAROLAN AVE,UNIT 1301,94010
Two sigma advisers  lp,NEW YORK,NY,"",98947.0,306736.0,0.0006,0.0006,1949,2025,4780.0,5.0760882,NY,0.0228439,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",11933.0,36992.0,0.0046,,1134,,11933.0,,NY,0.0027550,Q2 2025,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Tyche wealth partners llc,PLANO,TX,"",15286.0,47387.0,0.0095,0.0095,299,295,0.0,0.0,TX,0.0035291,Q2 2024,658972,0002004818,,,5700 GRANITE PARKWAY,330,75024
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",1088692.0,3374945.0,0.0007,0.0005,1899,1983,378511.0,53.2978213,IL,0.2513467,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,"",500115.0,1550357.0,0.0003,0.0005,5064,4498,-380484.0,-43.2074077,V8,0.1154617,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Universal- beteiligungs- und servicegesellschaft mbh,FRANKFURT AM MAIN,2M,"",32777.0,101610.0,0.0002,0.0002,1983,1948,0.0,0.0,2M,0.0075672,Q1 2025,699771,0002057170,,,EUROPA-ALLEE 92-96, ,60486
Us bancorp de,MINNEAPOLIS,MN,"",209.0,648.0,0.0,0.0,3987,4030,0.0,0.0,MN,0.0000483,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Vanguard group inc,MALVERN,PA,"",44325264.0,137408319.0,0.0022,0.0022,1692,1705,1509368.0,3.5252515,PA,10.2333886,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Vermillion wealth management  inc.,ROSEMOUNT,MN,"",83.0,257.0,0.0001,0.0001,508,783,0.0,0.0,MN,0.0000192,Q4 2024,699029,0001737012,,000281978,15040 CANADA AVE, ,55068
Victory capital management inc,SAN ANTONIO,TX,"",51371.0,159250.0,0.0001,0.0002,2277,2257,-434.0,-0.837757,TX,0.0118600,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virginia retirement systems et al,RICHMOND,VA,"",13700.0,42470.0,0.0003,,932,,13700.0,,VA,0.0031629,Q2 2025,3072,0001005354,,,1200 EAST MAIN STREET, ,23219
Voleon capital management lp,BERKELEY,CA,"",0.0,0.0,0.0,0.031,"",273,-137884.0,-100.0,CA,0.0000000,Q4 2024,70342,0001479847,262569235,000147443,"1919 SHATTUCK AVENUE, FLOORS 6-7", ,94704
Voya investment management llc,ATLANTA,GA,"",119199.0,369517.0,0.0004,0.0003,2036,2112,13991.0,13.2984184,GA,0.0275195,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Waldron private wealth llc,BRIDGEVILLE,PA,"",25206.0,78138.0,0.0034,0.0034,295,289,0.0,0.0,PA,0.0058193,Q1 2024,255043,0001598180,,,44 ABELE ROAD,SUITE 400,15017
Walleye capital llc,NEW YORK,NY,PUT,0.0,0.0,0.0,0.0026,"",2436,-200000.0,-100.0,NY,N/A,Q1 2025,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,CALL,0.0,0.0,0.0,0.0003,"",3732,-25500.0,-100.0,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,"",75683.0,234617.0,0.0009,0.0004,3234,3673,45647.0,151.9742975,NY,0.0174730,Q1 2024,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",14387.0,44600.0,0.0001,0.0,3839,3835,10290.0,251.1593849,NY,0.0033215,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,288000.0,892800.0,0.0016,0.0011,2284,2533,118800.0,70.212766,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,77600.0,240560.0,0.0004,0.0004,3127,3195,23100.0,42.3853211,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Wealthfront advisers llc,PALO ALTO,CA,"",75692.0,234645.0,0.0006,0.0006,920,901,300.0,0.3979202,CA,0.0174750,Q4 2023,139849,0001763921,,000148456,261 HAMILTON AVE, ,94301
Wells fargo & company,SAN FRANCISCO,CA,"",279897.0,867681.0,0.0002,0.0005,3782,3162,-414550.0,-59.6949803,CA,0.0646199,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,2000000.0,6200000.0,0.1316,0.1482,110,103,0.0,0.0,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Whitebox advisors llc,MINNEAPOLIS,MN,"",64144.0,198846.0,0.0042,0.008,259,208,-43206.0,-40.2477876,MN,0.0148089,Q4 2024,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,6.0,0.0,0.0,497,493,0.0,0.0,WI,0.0000005,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolverine asset management llc,CHICAGO,IL,"",22113.0,68550.0,0.0006,0.0008,1179,1148,0.0,0.0,IL,0.0051052,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,"",43668.0,134061.0,0.0001,0.0004,4083,3511,-61704.0,-58.5582508,IL,0.0100816,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,608500.0,1868095.0,0.0019,0.0018,1761,1855,76600.0,14.4012032,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,PUT,395300.0,1213571.0,0.0012,0.0012,2125,2209,38600.0,10.8214186,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wood tarver financial group  llc,BOISE,ID,"",0.0,0.0,0.0,0.0,"",699,-12.0,-100.0,ID,0.0000000,Q4 2024,700397,0002059344,,,3232 E BARBER VALLEY DRIVE, ,83716
Xponance  inc.,PHILADELPHIA,PA,"",33806.0,104799.0,0.0009,0.0008,1405,1360,3423.0,11.2661686,PA,0.0078048,Q2 2024,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xtx topco ltd,GEORGE TOWN,E9,"",228759.0,709153.0,0.0294,0.0056,874,1852,190739.0,501.6806944,E9,0.0528137,Q3 2024,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",123931.0,384186.0,0.0009,0.0007,1816,1987,38674.0,45.3616712,V8,0.0286120,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
