Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Marathon trading investment management llc,RADNOR,PA,"",174976.0,1398058.0,0.1164,,88,,174976.0,,PA,0.0340865,Q3 2023,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Mariner  llc,OVERLAND PARK,KS,"",0.0,0.0,,0.0002,"",2691,-1480.1,-100.0,KS,0.0000000,Q1 2022,60278,0001373442,,,5700 W. 112TH STREET,SUITE 500,66211
Marshall wace  llp,LONDON,X0,"",3523192.0,28150305.0,0.057,0.0125,334,915,3377610.0,2320.0739102,X0,0.6863406,Q2 2022,1807,0001318757,000000000,000160885,GEORGE HOUSE,131 SLOANE STREET,SW1X 9AT
Maryland state retirement & pension system,BALTIMORE,MD,"",0.0,0.0,,0.0037,"",1543,-3977.6,-100.0,MD,0.0000000,Q2 2022,499096,0001795552,,,120 E. BALTIMORE STREET, ,21202
Mcf advisors llc,COVINGTON,KY,"",334.0,2669.0,0.0002,0.0012,735,533,39.0,13.220339,KY,0.0000651,Q1 2021,264156,0001602905,,000130372,50 E RIVERCENTER BLVD.,SUITE 300,41011
Metlife investment management  llc,WHIPPANY,NJ,"",1164.0,9300.0,0.0001,0.0003,2819,2904,136.4,13.2736473,NJ,0.0002268,Q4 2017,149931,0001529735,,000142463,ONE METLIFE WAY, ,07981
Mgo private wealth  llc,IRVINE,CA,"",0.0,0.0,,0.0847,"",68,-2558.7,-100.0,CA,0.0000000,Q3 2022,613923,0001952532,,,111 PACIFICA,SUITE 300,92618
Millennium management llc,NEW YORK,NY,PUT,280400.0,139026.0,0.0001,0.0174,5243,966,-528010.0,-65.31463,NY,N/A,Q3 2022,1909,0001273087,,,399 PARK AVENUE, ,10022
Millennium management llc,NEW YORK,NY,CALL,35300.0,139026.0,0.0001,0.0023,5242,2735,-71460.0,-66.9351817,NY,N/A,Q1 2023,1909,0001273087,,,399 PARK AVENUE, ,10022
Millennium management llc,NEW YORK,NY,"",1102811.0,8811460.0,0.0044,,2164,,1102811.0,,NY,0.2148347,Q1 2014,1909,0001273087,,,399 PARK AVENUE, ,10022
Mint tower capital management b.v.,AMSTERDAM,P7,PUT,0.0,0.0,,0.0843,"",124,-20000.0,-100.0,P7,N/A,Q2 2023,328331,0001666606,,,BEURSPLEIN 5, ,1012JW
Moisand fitzgerald tamayo  llc,ORLANDO,FL,"",6.0,48.0,0.0,0.0004,754,537,-42.0,-87.5,FL,0.0000012,Q1 2021,327779,0001649107,,,300 SOUTH ORANGE AVENUE,SUITE 1170,32801
Morgan stanley,NEW YORK,NY,"",1103493.0,8816918.0,0.0009,0.0013,3235,2936,814844.9,282.2969907,NY,0.2149676,Q1 2014,1947,0000895421,,,1585 BROADWAY, ,10036
National bank of canada,MONTREAL,A8,PUT,0.0,0.0,,0.0356,"",364,-4378.6,-100.0,A8,N/A,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
National bank of canada,MONTREAL,A8,"",76.0,617.0,0.0,0.0262,2633,448,-322425.0,-99.9764342,A8,0.0000148,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
National bank of canada,MONTREAL,A8,CALL,0.0,0.0,,0.0032,"",1019,-395.6,-100.0,A8,N/A,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
Natixis,PARIS,I0,"",25.0,200.0,0.0,0.0,947,987,21.6,635.2941176,I0,0.0000049,Q3 2022,1979,0001274981,000000000,,"7, PROMENADE GERMAINE SABLON", ,75013
Nemes rush group llc,NOVI,MI,"",9.0,72.0,0.0,0.0,644,661,4.2,87.5,MI,0.0000018,Q2 2023,641910,0001982273,,000312554,"39500 HIGH POINTE BLVD., SUITE 190", ,48375
New england capital financial advisors llc,MERIDEN,CT,"",21.0,168.0,0.0001,0.0003,378,360,11.0,110.0,CT,0.0000041,Q4 2022,623048,0001964652,,000109203,79 MAIN STREET, ,06451
New york life investment management llc,NEW YORK,NY,"",0.0,0.0,,0.0012,"",1303,-2596.6,-100.0,NY,0.0000000,Q2 2023,1998,0001133639,,,51 MADISON AVE, ,10010
New york state common retirement fund,ALBANY,NY,"",40071.0,320167.0,0.0005,0.0026,2231,1492,-5934.4,-12.8993553,NY,0.0078061,Q2 2015,1999,0000810265,,,OFFICE OF THE STATE COMPTROLLER,"14TH FLOOR, 110 STATE STREET",12236
Newedge advisors  llc,NEW ORLEANS,LA,"",124.0,991.0,0.0,0.0,3173,3011,63.5,104.9586777,LA,0.0000242,Q4 2022,289067,0001633516,,,858 CAMP STREET, ,70130
Newsquare capital llc,NEWTOWN SQUARE,PA,"",426.0,3404.0,0.0004,,408,,426.0,,PA,0.0000830,Q3 2023,199037,0001546989,,,16 CAMPUS BOULEVARD,SUITE 100,19073
Nisa investment advisors  llc,ST. LOUIS,MO,"",0.0,0.0,,0.0015,"",1320,-4770.0,-100.0,MO,0.0000000,Q1 2016,2014,0000937615,,000107313,7676 FORSYTH BLVD SUITE 1100,SUITE 1100,63105
Nomura holdings inc,TOKYO, ,PUT,635500.0,5077645.0,0.0144,0.2334,533,67,-1325350.0,-67.5905857, ,N/A,Q3 2022,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Nomura holdings inc,TOKYO, ,"",517495.0,4134785.0,0.0118,0.0003,601,1202,514744.8,18716.6315177, ,0.1008114,Q2 2022,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Norges bank,OSLO,Q8,"",695715.0,5558763.0,0.0011,,1654,,695715.0,,Q8,0.1355298,Q3 2023,2024,0001374170,,,BANKPLASSEN 2,P.O BOX 1179 SENTRUM,0107
Northern trust corp,CHICAGO,IL,"",295547.0,2361421.0,0.0005,0.0019,2849,2095,76151.3,34.7095681,IL,0.0575745,Q1 2014,2043,0000073124,,000160034,50 S LASALLE ST, ,60603
Northwestern mutual wealth management company,MILWAUKEE,WI,"",128.0,1024.0,0.0,0.0,3044,2377,-270.0,-67.839196,WI,0.0000249,Q3 2019,2050,0001141802,,000153528,720 EAST WISCONSIN AVENUE, ,53202
Nut tree capital management  lp,NEW YORK,NY,PUT,4404100.0,3518876.0,1.2966,,9,,4404100.0,,NY,N/A,Q3 2023,358459,0001661655,,,55 HUDSON YARDS,22ND FLOOR,10001
Nuveen asset management  llc,CHICAGO,IL,"",95748.0,765027.0,0.0003,0.0024,2685,1748,-59657.4,-38.3882413,IL,0.0186523,Q2 2019,132953,0001521019,,000155584,333 W. WACKER DRIVE, ,60606
Nvwm  llc,YARDLEY,PA,"",21.0,168.0,0.0001,0.0001,414,432,11.0,110.0,PA,0.0000041,Q4 2021,395271,0001697274,201813672,,820 TOWNSHIP LINE ROAD,SUITE 100,19067
Oconnor  a distinct business unit of ubs asset management americas (llc),CHICAGO,IL,"",114421.0,914224.0,0.0163,,343,,114421.0,,IL,0.0222899,Q3 2023,3013,0001132716,,,ONE NORTH WACKER DRIVE 31ST FLOOR, ,60606
Oconnor  a distinct business unit of ubs asset management americas (llc),CHICAGO,IL,PUT,0.0,0.0,,0.0171,"",404,-35000.0,-100.0,IL,N/A,Q2 2023,3013,0001132716,,,ONE NORTH WACKER DRIVE 31ST FLOOR, ,60606
Onedigital investment advisors llc,OVERLAND PARK,KS,"",0.0,0.0,,0.0014,"",987,-1395.5,-100.0,KS,0.0000000,Q2 2023,374548,0001690370,,000106766,11101 SWITZER RD,SUITE 200,66210
Operose advisors llc,MILWAUKEE,WI,"",6.0,48.0,0.0,0.0001,752,354,2.5,71.4285714,WI,0.0000012,Q4 2021,556175,0001909750,,000287465,"731 N. WATER STREET, SUITE 790", ,53202
Org partners llc,ROANOKE,IN,"",64.0,511.0,0.0002,0.0001,1203,1103,49.0,326.6666667,IN,0.0000125,Q2 2023,635678,0001979372,,000312728,13548 ZUBRICK RD, ,46783
Osaic holdings  inc.,SCOTTSDALE,AZ,"",80600.0,643908.0,0.001,0.0009,3031,3153,69211.1,607.7066266,AZ,0.0157014,Q2 2016,343642,0001677044,,,18700 HAYDEN RD.,SUITE 255,85225
Owl creek asset management  l.p.,NEW YORK,NY,PUT,0.0,0.0,,0.5873,"",24,-281320.0,-100.0,NY,N/A,Q2 2023,50458,0001313756,,000139371,640 FIFTH AVENUE,20TH FLOOR,10019
P schoenfeld asset management lp,NEW YORK,NY,PUT,0.0,0.0,,0.6977,"",30,-250000.0,-100.0,NY,N/A,Q2 2023,2128,0001040198,,,TOWER 56,"126 EAST 56TH STREET, SUITE 1620",10022
Pacer advisors  inc.,MALVERN,PA,PRN,222000.0,154290.0,0.0006,0.0006,1351,1443,199800.0,900.0,PA,N/A,Q1 2022,272420,0001616667,,,500 CHESTERFIELD PARKWAY, ,19355
Pacifica partners inc.,SURREY,Z4,"",8.0,66.0,0.0,0.0001,536,473,4.0,100.0,Z4,0.0000016,Q2 2021,462618,0001799900,,000162313,5455 152 STREET,SUITE 213,V3S 5A5
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,"",24297.0,194133.0,0.0004,0.0001,1830,2067,23035.2,1825.5825012,CA,0.0047332,Q3 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,CALL,8600.0,68714.0,0.0002,0.0037,1982,1207,-29810.0,-77.6099974,CA,N/A,Q1 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallel advisors  llc,SAN FRANCISCO,CA,"",0.0,0.0,,0.0,"",3306,-1.3,-100.0,CA,0.0000000,Q1 2017,358397,0001690010,,000140800,150 SPEAR STREET,SUITE 1600,94105
Parkside financial bank & trust,SAINT LOUIS,MO,"",2541.0,20303.0,0.0047,0.0113,894,629,1455.3,134.0425532,MO,0.0004950,Q1 2022,104696,0001455267,,,8112 MARYLAND AVE,SUITE 101,63105
Pearl river capital  llc,NILES,MI,"",0.0,0.0,,0.0709,"",339,-10004.5,-100.0,MI,0.0000000,Q4 2022,430735,0001714260,812920144,001714260,2003 MORRIS DRIVE, ,49120
Pentwater capital management lp,NAPLES,FL,PUT,2711700.0,21666483.0,0.1165,0.573,43,25,826990.0,43.8788991,FL,N/A,Q4 2022,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pentwater capital management lp,NAPLES,FL,CALL,0.0,0.0,,0.0,"",128,-10.0,-100.0,FL,N/A,Q1 2023,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pentwater capital management lp,NAPLES,FL,"",378327.0,3022833.0,0.0163,,82,,378327.0,,FL,0.0737005,Q4 2022,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pictet asset management holding sa,CAROUGE,V8,"",17784.0,142094.0,0.0002,,1766,,17784.0,,V8,0.0034644,Q3 2023,651598,0001993888,,,ROUTE DES ACACIAS 60, ,1227
Pictet asset management sa,GENEVA 73,V8,"",0.0,0.0,,0.0003,"",1595,-5850.8,-100.0,V8,0.0000000,Q3 2021,79561,0001361570,,,60 ROUTE DE ACACIAS, ,1211
Piershale financial group  inc.,BARRINGTON,IL,"",0.0,0.0,,0.0002,"",266,-8.0,-100.0,IL,0.0000000,Q4 2022,184193,0001554815,364406135,,"1531 S. GROVE AVE, SUITE 206", ,60010
Pinebridge investments  l.p.,NEW YORK,NY,"",47860.0,382401.0,0.0042,,561,,47860.0,,NY,0.0093234,Q3 2023,73354,0001531721,,,65 EAST 55TH STREET, ,10022
Pittenger & anderson inc,LINCOLN,NE,"",34.0,272.0,0.0,0.0,417,445,18.0,112.5,NE,0.0000066,Q2 2021,2266,0001034886,,,5533 SOUTH 27TH,STE 201,68512
Pnc financial services group  inc.,PITTSBURGH,PA,"",1576.0,12592.0,0.0,0.0,3647,3048,409.1,35.0587025,PA,0.0003070,Q1 2014,2276,0000713676,,,THE TOWER AT PNC PLAZA,300 FIFTH AVENUE,15222-2401
Point72 asset management  l.p.,STAMFORD,CT,CALL,0.0,0.0,,0.0024,"",1171,-18420.0,-100.0,CT,N/A,Q2 2023,261060,0001603466,,000283077,72 CUMMINGS POINT ROAD, ,06902
Point72 middle east fze,DUBAI,C0,"",335288.0,2678953.0,0.0877,,280,,335288.0,,C0,0.0653163,Q3 2023,624449,0001949771,000000000,000323525,"ONE CENTRAL, DUBAI WORLD TRADE CENTRE","THE OFFICES 3, SHEIKH ZAYED ROAD",00000
Polar asset management partners inc.,TORONTO,A6,PUT,0.0,0.0,,0.0698,"",350,-88350.0,-100.0,A6,N/A,Q2 2023,2279,0001326389,,000162681,16 YORK STREET SUITE 2900, ,M5J 0E6
Price t rowe associates inc,BALTIMORE,MD,"",34407.0,275000.0,0.0,0.0002,2369,1672,4922.5,16.6952127,MD,0.0067027,Q4 2020,2299,0000080255,520556948,,1307 POINT STREET, ,21231
Principal financial group inc,DES MOINES,IA,"",0.0,0.0,,0.0001,"",2208,-3864.8,-100.0,IA,0.0000000,Q2 2019,2304,0001126328,,000139897,711 HIGH STREET, ,50392
Private trust company na,CLEVELAND,OH,"",120.0,959.0,0.0001,0.0001,2208,2216,108.9,981.0810811,OH,0.0000234,Q1 2023,2313,0001277557,,,1422 EUCLID AVENUE STE 1130, ,44115-2001
Prudential financial inc,NEWARK,NJ,"",0.0,0.0,,0.0002,"",2472,-2649.4,-100.0,NJ,0.0000000,Q3 2020,2331,0001137774,,000107959,751 BROAD ST, ,07102
Psi advisors  llc,TAMPA,FL,"",19.0,152.0,0.0001,0.0001,814,791,14.3,304.2553191,FL,0.0000037,Q3 2021,463626,0001779040,,000285880,13059 W. LINEBAUGH AVE,SUITE 102,33626
Public employees retirement association of colorado,DENVER,CO,"",14082.0,113000.0,0.0006,0.0014,1725,1388,7480.7,113.3216185,CO,0.0027433,Q2 2021,2332,0000315297,,,1301 PENNSYLVANIA STREET, ,80203
Public employees retirement system of ohio,COLUMBUS,OH,"",24307.0,194000.0,0.0009,0.0042,1363,1159,554.7,2.3353528,OH,0.0047352,Q2 2017,2333,0001007280,,,277 EAST TOWN STREET, ,43215
Qcm cayman  ltd.,HOUSTON,TX,"",0.0,0.0,,0.5696,"",52,-2202.3,-100.0,TX,0.0000000,Q1 2023,2351,0001166340,943381479,000112149,3 GREENWAY PLAZA,SUITE 200,77046
Quadrant capital group llc,CINCINNATI,OH,"",4.0,32.0,0.0,0.0003,2683,2345,-58.8,-93.6305732,OH,0.0000008,Q2 2021,306558,0001650717,,,"255 E. FIFTH STREET, SUITE 3000", ,45202
Quadrature capital ltd,LONDON,X0,"",172536.0,1377700.0,0.0283,,350,,172536.0,,X0,0.0336111,Q3 2023,313817,0001651424,,000331740,THE LEADENHALL BUILDING,122 LEADENHALL STREET,EC3V 4AB
Quantbot technologies lp,NEW YORK,NY,"",60386.0,482484.0,0.0324,0.0012,647,1424,59981.2,14817.4901186,NY,0.0117636,Q4 2022,106908,0001512991,,,505 FIFTH AVENUE,6TH FLOOR,10017
Quarry lp,NEW YORK,NY,PUT,0.0,0.0,,0.1373,"",107,-9550.0,-100.0,NY,N/A,Q2 2023,624210,0001965207,,,331 PARK AVENUE SOUTH,3RD FLOOR,10010
Qube research & technologies ltd,LONDON,X0,"",814308.0,6506321.0,0.017,0.0013,819,1623,806443.8,10254.6196689,X0,0.1586325,Q2 2023,401080,0001729829,,000304552,9 BRESSENDEN PLACE, ,SW1E 5BY
Quent capital  llc,NEW YORK,NY,"",343.0,2741.0,0.0004,0.0009,1149,1033,211.6,161.0350076,NY,0.0000668,Q4 2022,558519,0001912338,831888530,000308203,1120 AVENUE OF THE AMERICAS,4TH FLOOR,10036
Quinn opportunity partners llc,CHARLOTTESVILLE,VA,"",17799.0,142214.0,0.0183,,208,,17799.0,,VA,0.0034674,Q3 2023,289198,0001633275,,000167470,2 BOARS HEAD PLACE,SUITE 250,22903
Quintet private bank (europe) s.a.,LUXEMBOURG,N4,"",17.0,136.0,0.0,0.0,238,250,9.1,115.1898734,N4,0.0000033,Q1 2023,633854,0001977290,,,43 BOULEVARD ROYAL, ,L-2449
Raymond james & associates,ST PETERSBURG,FL,"",0.0,0.0,,0.0,"",3707,-1124.9,-100.0,FL,0.0000000,Q4 2020,2374,0001084208,,000000705,880 CARILLON PKWY,PO BOX 14508,337334508
Raymond james financial services advisors  inc.,ST. PETERSBURG,FL,"",0.0,0.0,,0.0001,"",3118,-1355.3,-100.0,FL,0.0000000,Q4 2019,56362,0001462284,,000149018,880 CARILLON PARKWAY, ,33716
Re dickinson investment advisors  llc,COUNCIL BLUFFS,IA,"",368.0,3000.0,0.0021,0.0018,216,275,257.4,232.7305606,IA,0.0000717,Q4 2021,556245,0001801241,421481540,,"535 W BROADWAY, SUITE 301", ,51503
Renaissance technologies llc,NEW YORK,NY,"",32896.0,263000.0,0.0004,,2991,,32896.0,,NY,0.0064084,Q3 2023,2414,0001037389,260385758,000106661,800 THIRD AVE, ,10022
Resources management corp,WEST HARTFORD,CT,"",118.0,1000.0,0.0002,0.0005,423,411,42.0,55.2631579,CT,0.0000230,Q3 2021,422855,0000749044,,,643 PROSPECT AVENUE, ,06105
Retirement group  llc,SAN DIEGO,CA,"",21.0,168.0,0.0001,0.0002,738,726,11.0,110.0,CA,0.0000041,Q4 2021,501911,0001740491,205401152,000148296,5414 OBERLIN DR #220, ,92121
Rhumbline advisers,BOSTON,MA,"",65478.0,523126.0,0.0006,0.0031,2588,1732,2940.6,4.7021462,MA,0.0127555,Q2 2014,2426,0001115418,,000107151,265 FRANKLIN ST,21ST FLOOR,02110
Rise advisors  llc,ROCHESTER,NY,"",27.0,216.0,0.0002,0.0005,615,609,13.5,100.0,NY,0.0000053,Q4 2021,558184,0001831316,,,400 LINDEN OAKS SUITE 120, ,14625
Royal bank of canada,TORONTO, ,"",8302.0,65000.0,0.0,0.0001,5626,4261,617.5,8.0356562, ,0.0016173,Q4 2014,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Russell investments group  ltd.,LONDON,WA,"",0.0,0.0,0.0,0.0,"",3355,-13.2,-100.0,WA,0.0000000,Q3 2021,356168,0001692234,,,REX HOUSE,10 REGENT STREET,SW1Y4PE
San luis wealth advisors llc,SAN LUIS OBISPO,CA,"",10290.0,82000.0,0.0395,,73,,10290.0,,CA,0.0020046,Q3 2023,499360,0001844709,,,735 TANK FARM ROAD,SUITE 264,93401
Sandy spring bank,OLNEY,MD,"",27.0,216.0,0.0,0.0,1147,1145,13.5,100.0,MD,0.0000053,Q1 2022,53060,0001457833,,,17801 GEORGIA AVENUE, ,20832
Schneider downs wealth management advisors  lp,PITTSBURGH,PA,"",18446.0,147384.0,0.0341,0.0853,106,75,9963.0,117.446658,PA,0.0035934,Q4 2021,327022,0001665359,,000128591,"ONE PPG PLACE, SUITE 1700", ,15222
Schonfeld strategic advisors llc,NEW YORK,NY,"",0.0,0.0,,0.0047,"",1187,-12520.0,-100.0,NY,0.0000000,Q4 2020,336419,0001665241,,000281984,590 MADISON AVENUE,23RD FLOOR,10022
Scoggin management lp,NEW YORK,NY,PUT,0.0,0.0,,0.7129,"",30,-25000.0,-100.0,NY,N/A,Q2 2023,73527,0001086416,,,"654 MADISON AVENUE, 10TH FLOOR", ,10065
Sculptor capital lp,NEW YORK,NY,CALL,0.0,0.0,,0.2377,"",64,-272190.0,-100.0,NY,N/A,Q1 2021,2127,0001054587,133980578,000107913,9 WEST 57TH STREET,40TH FLOOR,10019
Sculptor capital lp,NEW YORK,NY,PUT,0.0,0.0,,0.0069,"",227,-7860.0,-100.0,NY,N/A,Q4 2019,2127,0001054587,133980578,000107913,9 WEST 57TH STREET,40TH FLOOR,10019
Sea otter advisors llc,MIAMI,FL,PUT,0.0,0.0,,0.9754,"",26,-40000.0,-100.0,FL,N/A,Q2 2023,613920,0001944662,845045986,000032107,1111 BRICKELL AVENUE,SUITE 2920,33131
Sei investments company,OAKS,PA,"",0.0,0.0,,0.0002,"",2576,-2070.3,-100.0,PA,0.0000000,Q1 2023,12665,0000350894,,,1 FREEDOM VALLEY DRIVE, ,19456-1100
Sg americas securities  llc,NEW YORK,NY,"",1274309.0,10182000.0,0.1164,0.0013,164,1867,1270487.8,33248.3984089,NY,0.2482436,Q2 2019,2629,0001313360,,,245 PARK AVENUE, ,10167
Sherbrooke park advisers llc,WHITE PLAINS,NY,"",101261.0,809075.0,0.2567,,147,,101261.0,,NY,0.0197263,Q3 2023,624411,0001965377,,000323576,50 MAIN STREET,SUITE 1000,10606
Signaturefd  llc,ATLANTA,GA,"",38.0,304.0,0.0,0.0003,3060,2155,-237.1,-86.1868411,GA,0.0000074,Q1 2021,50499,0001456048,,000112758,1230 PEACHTREE STREET,SUITE 1800,30309
Simplex trading  llc,CHICAGO,IL,CALL,4285200.0,34238000.0,0.0269,0.0108,389,746,3966680.0,1245.3472309,IL,N/A,Q4 2014,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,"",108463.0,866000.0,0.0007,0.0001,2814,5609,107073.0,7703.0935252,IL,0.0211293,Q4 2020,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,PUT,2132200.0,17036000.0,0.0134,0.026,665,397,1389980.0,187.2733152,IL,N/A,Q3 2015,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Skandinaviska enskilda banken ab (publ),STOCKHOLM,V7,"",3058.0,24000.0,0.0002,0.001,914,878,-426.7,-12.2449565,V7,0.0005957,Q2 2021,164832,0001534653,,,KUNGSTRADGARDSGATAN 8, ,106 40
Skyview investment advisors  llc,SHREWSBURY,NJ,"",2200.0,18000.0,0.0073,,326,,2200.0,,NJ,0.0004286,Q3 2023,270614,0001848237,,000127401,595 SHREWSBURY AVENUE,SUITE 203,07702
Spire wealth management,MCLEAN,VA,"",0.0,0.0,,0.0005,"",1704,-330.3,-100.0,VA,0.0000000,Q1 2021,512774,0001858740,,000113908,7901 JONES BRANCH DR.,SUITE #800,22102
Spotlight asset group  inc.,OAKBROOK TERRACE,IL,"",153.0,1222.0,0.0011,0.0029,237,228,79.8,109.0163934,IL,0.0000298,Q2 2023,468965,0001809159,814792396,000288076,2 MID AMERICA PLAZA,SUITE 710,60181
Springhouse capital management  lp,WESTPORT,CT,PUT,70000.0,559300.0,1.0121,,13,,70000.0,,CT,N/A,Q3 2023,328196,0001660086,,000163080,18 BURR FARMS ROAD, ,06880
Squarepoint ops llc,NEW YORK,NY,"",662745.0,5295333.0,0.0131,0.0038,1140,1995,634275.6,2227.9205041,NY,0.1291070,Q3 2021,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,PUT,0.0,0.0,,0.0027,"",2259,-20000.0,-100.0,NY,N/A,Q2 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
State board of administration of florida retirement system,TALLAHASSEE,FL,"",48799.0,389904.0,0.0009,0.0042,1684,992,5747.1,13.3492366,FL,0.0095064,Q2 2020,2761,0000938076,596001872,,"1801 HERMITAGE BLVD, SUITE 100",P.O. BOX 13300,32317-3300
State of new jersey common pension fund d,TRENTON,NJ,"",196260.0,1568117.0,0.0056,0.0079,1565,1477,143019.4,268.6284527,NJ,0.0382327,Q2 2021,70054,0001483066,,,50 WEST STATE STREET 9TH FLOOR,PO BOX 290,08625
State of wisconsin investment board,MADISON,WI,"",95785.0,765322.0,0.0024,0.0055,1495,1300,51647.2,117.0135349,WI,0.0186595,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State of wyoming,CHEYENNE,WY,"",9248.0,73892.0,0.0159,,1065,,9248.0,,WY,0.0018016,Q3 2023,555089,0001821626,,,122 WEST 25TH STREET, ,82002
State street corp,BOSTON,MA,"",994917.0,7949387.0,0.0004,0.0018,2705,1878,196967.0,24.6841281,MA,0.1938163,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Stephens consulting  llc,FLINT,MI,"",11.0,88.0,0.0,0.0002,489,482,0.8,7.8431373,MI,0.0000021,Q2 2023,621327,0001961632,,000308970,5206 GATEWAY CENTRE,SUITE 300,48507
Steward partners investment advisory  llc,STAMFORD,CT,"",8.0,64.0,0.0,0.0,3328,3245,4.0,100.0,CT,0.0000016,Q3 2020,383910,0001723397,,000283004,400 ATLANTIC STREET,10TH FLOOR,06901-3512
Stifel financial corp,ST. LOUIS,MO,"",14630.0,116902.0,0.0002,0.0003,3088,3044,9978.8,214.5424837,MO,0.0028500,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Summit securities group llc,NEW YORK,NY,PUT,0.0,0.0,,0.0226,"",230,-3930.0,-100.0,NY,N/A,Q4 2022,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Summit securities group llc,NEW YORK,NY,"",0.0,0.0,,0.0057,"",439,-2500.0,-100.0,NY,0.0000000,Q4 2022,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Sunbelt securities  inc.,HOUSTON,TX,"",181.0,1446.0,0.0002,0.0009,1535,1277,36.0,24.8275862,TX,0.0000353,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",0.0,0.0,,0.011,"",517,-6824.7,-100.0,PA,0.0000000,Q4 2022,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",276459.0,2208907.0,0.0005,0.0022,4924,2390,27149.0,10.8896554,PA,0.0538560,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,7435500.0,59409645.0,0.0124,0.0344,906,400,3591560.0,93.4343408,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,27333600.0,218395464.0,0.0455,0.0239,318,542,24662130.0,923.1670204,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Sutton wealth advisors inc.,TAMPA,FL,"",8.0,64.0,0.0,0.0001,858,829,3.3,70.212766,FL,0.0000016,Q1 2022,650822,0001999828,261114772,000145359,3708 WEST SWANN AVENUE,SUITE 102,33609
Swiss national bank,ZURICH,V8,"",301691.0,2410511.0,0.0019,0.0034,1716,1318,188646.9,166.8790322,V8,0.0587714,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Taconic capital advisors lp,NEW YORK,NY,CALL,100000.0,799000.0,0.0344,,62,,100000.0,,NY,N/A,Q3 2023,2846,0001390113,,000137295,"280 PARK AVENUE, 5TH FLOOR", ,10017
Td waterhouse canada inc.,TORONTO,A6,"",42.0,342.0,0.0,0.0,1622,1437,-28.0,-40.0,A6,0.0000082,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Teacher retirement system of texas,AUSTIN,TX,"",0.0,0.0,,0.0012,"",1803,-3925.2,-100.0,TX,0.0000000,Q2 2021,2868,0000796848,746000164,,4655 MUELLER BLVD, ,78723
