Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Hap trading  llc,NEW YORK,NY,CALL,15913.0,10689.0,0.0013,0.0009,572,597,-63800.0,-80.0371332,NY,N/A,Q1 2019,70797,0001484972,,,"395 HUDSON STREET, 10TH FLOOR", ,10014
Hap trading  llc,NEW YORK,NY,PUT,0.0,0.0,,0.003,"",495,-67100.0,-100.0,NY,N/A,Q3 2019,70797,0001484972,,,"395 HUDSON STREET, 10TH FLOOR", ,10014
Harbour investments  inc.,MADISON,WI,"",682.0,3396.0,0.0001,0.0001,2653,2774,115.0,20.2821869,WI,0.0002307,Q2 2022,114688,0000810121,,000019258,575 D'ONOFRIO DRIVE,SUITE 300,53719
Hartford financial management inc.,WEST HARTFORD,CT,"",10.0,50.0,0.0,,394,,10.0,,CT,0.0000034,Q2 2024,1326,0001352526,,000105039,65 LASALLE ROAD SUITE 307, ,06107
Hbk investments l p,DALLAS,TX,CALL,2640.0,14045.0,0.0001,0.0,165,164,0.0,0.0,TX,N/A,Q1 2023,1345,0001011443,,000115079,2300 NORTH FIELD STREET,STE 2200,75201
Hbk sorce advisory llc,ERIE,PA,"",0.0,0.0,,0.0058,"",572,-44459.0,-100.0,PA,0.0000000,Q4 2020,1346,0001379995,,000112139,2725 COLONIAL AVE, ,16506
Hexagon capital partners llc,ROGERS,AR,"",90.0,449.0,0.0001,0.0,1336,1412,50.0,125.0,AR,0.0000304,Q2 2023,488352,0001831542,,000305850,2107 S. 54TH STREET, ,72758
Hhm wealth advisors  llc,CHATTANOOGA,TN,"",113.0,563.0,0.0001,0.0001,752,713,0.0,0.0,TN,0.0000382,Q3 2022,431293,0001750086,,000150843,1181 KING STREET, ,37403
Hightower advisors  llc,CHICAGO,IL,"",10617.0,49000.0,0.0001,,3312,,10617.0,,IL,0.0035918,Q2 2024,57800,0001462245,,000145323,200 W. MADISON ST.,SUITE 2500,60606
Hightower advisors  llc,CHICAGO,IL,CALL,100.0,100.0,0.0,,3636,,100.0,,IL,N/A,Q2 2024,57800,0001462245,,000145323,200 W. MADISON ST.,SUITE 2500,60606
Hilltop national bank,CASPER,WY,"",106.0,528.0,0.0002,0.0001,805,785,0.0,0.0,WY,0.0000359,Q1 2024,669113,0002021658,,000020529,P O BOX 2680, ,82602
Hollencrest capital management,NEWPORT BEACH,CA,"",533.0,2654.0,0.0001,0.0002,902,837,-533.0,-50.0,CA,0.0001803,Q4 2022,1399,0001161722,,000046217,"100 BAYVIEW CIRCLE, SUITE 500", ,92660
Householder group estate & retirement specialist  llc,SCOTTSDALE,AZ,"",2300.0,11000.0,0.0031,,792,,2300.0,,AZ,0.0007781,Q2 2024,565701,0001881590,463565813,000169045,8985 E. BELL ROAD, ,85260
Hsbc holdings plc,LONDON, ,"",33042.0,163772.0,0.0001,0.0,2643,2921,14334.0,76.619628, ,0.0111784,Q2 2015,1422,0000873630,,,8 CANADA SQUARE, ,E14 5HQ
Hudson bay capital management lp,STAMFORD,CT,"",0.0,0.0,,0.0005,"",607,-24784.0,-100.0,CT,0.0000000,Q2 2023,1423,0001393825,,,290 HARBOR DR,3RD FLOOR,06902
Ica group wealth management  llc,DENVER,CO,"",100.0,498.0,0.0003,0.0,761,1335,78.0,354.5454545,CO,0.0000338,Q4 2022,609240,0001944579,853644761,000311419,2000 S. COLORADO BLVD,"ANNEX BUILDING, SUITE 315",80222
Ifp advisors  inc,TAMPA,FL,"",1991.0,9914.0,0.0004,0.0003,2346,2412,429.0,27.4647887,FL,0.0006736,Q1 2020,327916,0001641866,,,3030 NORTH ROCKY POINT DRIVE W. STE 700, ,33607
Imc-chicago  llc,CHICAGO,IL,"",614085.0,3058143.0,0.0019,0.0002,1375,2238,506864.0,472.7282902,IL,0.2077505,Q1 2022,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Imc-chicago  llc,CHICAGO,IL,CALL,2813500.0,14011230.0,0.0085,0.0053,683,778,483100.0,20.7303467,IL,N/A,Q2 2020,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Imc-chicago  llc,CHICAGO,IL,PUT,1653200.0,8232936.0,0.005,0.0024,892,1103,582700.0,54.4325082,IL,N/A,Q2 2020,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Impact partnership wealth  llc,MARIETTA,GA,"",0.0,0.0,,0.0,"",678,-16.0,-100.0,GA,0.0000000,Q4 2023,640270,0001984555,,000282580,1688 WHITE CIRCLE NW, ,30066
Inceptionr llc,LAFAYETTE,CA,"",22226.0,110685.0,0.0312,,541,,22226.0,,CA,0.0075193,Q2 2024,624241,0001821561,,000310565,3427 ST MARYS RD, ,94549
Invesco ltd.,ATLANTA,GA,"",741243.0,3691392.0,0.0008,0.0007,2338,2482,-73845.0,-9.059758,GA,0.2507692,Q4 2016,147,0000914208,980557567,000000000,1331 SPRING STREET NE,SUITE 2500,30309
Ionic capital management llc,NEW YORK,NY,"",64804.0,322724.0,0.0551,,104,,64804.0,,NY,0.0219238,Q2 2024,1493,0001386462,680629832,000156400,475 FIFTH AVENUE,9TH FLOOR,10017
Iron horse wealth management  llc,JOHSTON,IA,"",32.0,159.0,0.0001,0.0,465,451,0.0,0.0,IA,0.0000108,Q4 2021,496059,0001836270,,000165164,8711 WINDSOR PKWY STE. 4, ,50131
J. goldman & company lp,NEW YORK,NY,"",57569.0,286694.0,0.0081,,394,,57569.0,,NY,0.0194761,Q2 2024,132697,0001412741,,,510 MADISON AVENUE,26TH FLOOR,10022
Jamison private wealth management  inc.,MILTON,GA,"",14.0,70.0,0.0,0.0,422,473,0.0,0.0,GA,0.0000047,Q1 2024,656514,0002006637,,,12630 CRABAPPLE ROAD,SUITE 300,30004
Jane street group  llc,NEW YORK,NY,"",3304785.0,16457829.0,0.0038,0.0008,1527,3043,2244478.0,211.6818997,NY,1.1180386,Q4 2016,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jane street group  llc,NEW YORK,NY,CALL,2612800.0,13011744.0,0.003,0.001,1771,2680,1274500.0,95.232758,NY,N/A,Q1 2018,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jane street group  llc,NEW YORK,NY,PUT,1392000.0,6932160.0,0.0016,0.0004,2567,4457,919600.0,194.6655377,NY,N/A,Q4 2017,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Janus henderson group plc,LONDON,X0,"",92343.0,458945.0,0.0002,0.0001,2028,2299,23606.0,34.3424939,X0,0.0312405,Q3 2023,1357,0001274173,,000119232,201 BISHOPSGATE, ,EC2M 3AE
Jfs wealth advisors  llc,HERMITAGE,PA,"",7.0,35.0,0.0,0.0,1971,1991,0.0,0.0,PA,0.0000024,Q1 2021,199248,0001568068,,000145051,1479 N. HERMITAGE RD, ,16148
Jones financial companies lllp,DES PERES,MO,"",57.0,284.0,0.0,,2372,,57.0,,MO,0.0000193,Q2 2024,80298,0000815917,,,12555 MANCHESTER ROAD, ,63131
Jpmorgan chase & company,NEW YORK,NY,"",222407.0,1107587.0,0.0001,0.0003,4219,3316,-835670.0,-78.9800742,NY,0.0752423,Q1 2014,1505,0000019617,,,383 MADISON AVENUE,270 PARK AVENUE,10017
Jump financial  llc,CHICAGO,IL,"",0.0,0.0,,0.0045,"",1727,-44700.0,-100.0,IL,0.0000000,Q3 2023,488641,0001831577,,,600 W CHICAGO AVE,SUITE 600,60654
K2 principal fund  l.p.,TORONTO,A6,PUT,75000.0,373500.0,0.0695,,151,,75000.0,,A6,N/A,Q2 2024,56066,0001461790,000000000,,2 BLOOR STREET WEST,SUITE 801,M4W 3E2
Kbc group nv,BRUSSELS,C9,"",0.0,0.0,,0.0001,"",1835,-4858.0,-100.0,C9,0.0000000,Q3 2023,22415,0001411133,,,HAVENLAAN 2, ,1080
Keel point  llc,HUNTSVILLE,AL,"",20334.0,104720.0,0.0095,0.0075,430,379,954.0,4.9226006,AL,0.0068792,Q2 2023,383,0001386935,200166451,000127902,100 CHURCH STREET,SUITE 500,35801
Kestra advisory services  llc,AUSTIN,TX,"",10395.0,51767.0,0.0003,,2559,,10395.0,,TX,0.0035167,Q1 2023,488550,0001830819,352552359,,5707 SOUTHWEST PARKWAY,"BUILDING 2, SUITE 400",78735
Keystone financial group,LEXINGTON,KY,"",12357.0,61539.0,0.022,,163,,12357.0,,KY,0.0041805,Q2 2024,391918,0001729299,,000170201,"527 WELLINGTON WAY, STE 225", ,40503
Kore advisors lp,BOYNTON BEACH,FL,PUT,1228600.0,6118428.0,1.7649,3.1269,12,7,-1701400.0,-58.0682594,FL,N/A,Q4 2023,660315,0001971339,,,1501 CORPORATE DRIVE,SUITE 120,33426
Larson financial group llc,ST LOUIS,MO,"",1166.0,5807.0,0.0004,0.0003,1412,1257,192.0,19.7125257,MO,0.0003945,Q1 2021,392348,0001731061,,000140599,100 N BROADWAY,SUITE 1700,63102
Larson financial group llc,ST LOUIS,MO,PUT,500.0,1943.0,0.0001,,1596,,500.0,,MO,N/A,Q2 2024,392348,0001731061,,000140599,100 N BROADWAY,SUITE 1700,63102
Legal & general group plc,LONDON,X0,"",283276.0,1410628.0,0.0004,0.0002,2083,2242,53420.0,23.2406376,X0,0.0958348,Q3 2014,1673,0000764068,,,ONE COLEMAN STREET, ,EC2R 5AA
Lmr partners llp,LONDON,X0,CALL,1165500.0,5804190.0,0.049,0.0151,295,609,767100.0,192.5451807,X0,N/A,Q2 2023,262724,0001578621,,000159639,"9TH FLOOR, DEVONSHIRE HOUSE",MAYFAIR PLACE,W1J 8AJ
Lmr partners llp,LONDON,X0,PUT,147600.0,735048.0,0.0062,,716,,147600.0,,X0,N/A,Q2 2024,262724,0001578621,,000159639,"9TH FLOOR, DEVONSHIRE HOUSE",MAYFAIR PLACE,W1J 8AJ
Lpl financial llc,SAN DIEGO,CA,"",62424.0,310873.0,0.0002,0.0001,4241,4315,-7514.0,-10.7438017,CA,0.0211186,Q3 2017,1705,0001403438,,000006413,4707 EXECUTIVE DRIVE, ,92121
Macquarie group ltd,"SYDNEY, NSW 2000", ,"",3795.0,18899.0,0.0,0.0,1634,1843,3375.0,803.5714286, ,0.0012839,Q1 2024,26577,0001418333,,,1 ELIZABETH STREET, ,2000
Main street group  ltd,GLEN ALLEN,VA,"",604.0,3044.0,0.0013,0.0008,569,652,17.0,2.8960818,VA,0.0002043,Q4 2023,661104,0001965796,,000175502,4510 COX ROAD,SUITE 102,23060
Man group plc,LONDON, ,"",0.0,0.0,,0.0018,"",1651,-196845.0,-100.0, ,0.0000000,Q4 2023,292638,0001637460,,,"RIVERBANK HOUSE, 2 SWAN LANE", ,EC4R 3AD
Manufacturers life insurance company  the,CANADA,A6,"",150743.0,750700.0,0.0007,0.0001,2008,2668,107289.0,246.9024716,A6,0.0509977,Q1 2014,1783,0000928047,,,200 BLOOR STREET EAST,TORONTO ONTARIO,M4W 1E5
Marathon trading investment management llc,RADNOR,PA,CALL,693300.0,3452634.0,0.2615,0.0776,61,114,420100.0,153.7701318,PA,N/A,Q3 2021,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Marathon trading investment management llc,RADNOR,PA,"",416162.0,2072487.0,0.1569,0.035,77,177,292862.0,237.5198702,PA,0.1407914,Q3 2023,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Marathon trading investment management llc,RADNOR,PA,PUT,39900.0,198702.0,0.015,0.0015,188,324,34700.0,667.3076923,PA,N/A,Q1 2021,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Mariner  llc,OVERLAND PARK,KS,"",10537.0,52474.0,0.0001,,3051,,10537.0,,KS,0.0035648,Q2 2024,60278,0001373442,,,5700 W. 112TH STREET,SUITE 500,66211
Marshall wace  llp,LONDON,X0,"",1360403.0,6774807.0,0.009,,884,,1360403.0,,X0,0.4602366,Q2 2022,1807,0001318757,000000000,000160885,GEORGE HOUSE,131 SLOANE STREET,SW1X 9AT
Maryland state retirement & pension system,BALTIMORE,MD,"",0.0,0.0,,0.0009,"",1534,-15417.0,-100.0,MD,0.0000000,Q2 2022,499096,0001795552,,,120 E. BALTIMORE STREET, ,21202
Mather group  llc.,CHICAGO,IL,"",16.0,60.0,0.0,,2161,,16.0,,IL,0.0000054,Q2 2024,145880,0001527641,,000156005,353 N. CLARK STREET,SUITE 2775,60654
Mayflower financial advisors  llc,BOSTON,MA,"",10057.0,50084.0,0.0082,0.0063,354,351,0.0,0.0,MA,0.0034024,Q1 2024,508931,0001852930,,,265 FRANKLIN STREET,SUITE 401,02110
Mcf advisors llc,COVINGTON,KY,"",334.0,1664.0,0.0001,0.0001,866,860,0.0,0.0,KY,0.0001130,Q1 2021,264156,0001602905,,000130372,50 E RIVERCENTER BLVD.,SUITE 300,41011
Meridian wealth management  llc,LEXINGTON,KY,"",14674.0,73077.0,0.0087,,282,,14674.0,,KY,0.0049643,Q2 2024,358261,0001697300,,000151523,"100 W. MAIN STREET, SUITE 450", ,40507
Metlife investment management  llc,WHIPPANY,NJ,"",70217.0,349681.0,0.0021,0.0001,1926,2771,65415.0,1362.244898,NJ,0.0237550,Q4 2017,149931,0001529735,,000142463,ONE METLIFE WAY, ,07981
Mfa wealth advisors  llc,PITTSBURGH,PA,"",59.0,294.0,0.0001,,468,,59.0,,PA,0.0000200,Q2 2024,392605,0001688184,,000171984,650 WASHINGTON ROAD,SUITE 8000,15228
Millennium management llc,NEW YORK,NY,"",105306.0,524424.0,0.0002,0.0018,4553,3022,-1043801.0,-90.8358404,NY,0.0356260,Q1 2014,1909,0001273087,,,399 PARK AVENUE, ,10022
Moisand fitzgerald tamayo  llc,ORLANDO,FL,"",6.0,30.0,0.0,0.0,590,574,0.0,0.0,FL,0.0000020,Q1 2021,327779,0001649107,,,300 SOUTH ORANGE AVENUE,SUITE 1170,32801
Morgan stanley,NEW YORK,NY,"",8298703.0,41327549.0,0.0032,0.0016,1936,2696,2952907.0,55.237929,NY,2.8075261,Q1 2014,1947,0000895421,,,1585 BROADWAY, ,10036
Moser wealth advisors  llc,BELLEVUE,WA,"",34.0,169.0,0.0001,0.0001,150,149,0.0,0.0,WA,0.0000115,Q4 2023,463477,0001803081,911919599,,2135 112TH AVE NE STE 100, ,98004
Mv capital management  inc.,BETHESDA,MD,"",40.0,200.0,0.0,0.0,798,757,6.0,17.6470588,MD,0.0000135,Q1 2024,291703,0001633366,,,3 BETHESDA METRO CENTER,SUITE 650,20814
National bank of canada,MONTREAL,A8,CALL,0.0,0.0,,0.0033,"",993,-7500.0,-100.0,A8,N/A,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
National bank of canada,MONTREAL,A8,"",2576.0,12983.0,0.0,0.0,2070,2209,-292.0,-10.181311,A8,0.0008715,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
Natixis,PARIS,I0,"",6.0,30.0,0.0,0.0,968,988,0.0,0.0,I0,0.0000020,Q3 2022,1979,0001274981,000000000,,"7, PROMENADE GERMAINE SABLON", ,75013
Nemes rush group llc,NOVI,MI,"",9.0,45.0,0.0,0.0,599,661,0.0,0.0,MI,0.0000030,Q2 2023,641910,0001982273,,000312554,"39500 HIGH POINTE BLVD., SUITE 190", ,48375
New england capital financial advisors llc,MERIDEN,CT,"",21.0,105.0,0.0001,0.0,388,389,0.0,0.0,CT,0.0000071,Q4 2022,623048,0001964652,,000109203,79 MAIN STREET, ,06451
New york state common retirement fund,ALBANY,NY,"",114818.0,571794.0,0.0008,0.0004,1992,2287,36295.0,46.222126,NY,0.0388440,Q2 2015,1999,0000810265,,,OFFICE OF THE STATE COMPTROLLER,"14TH FLOOR, 110 STATE STREET",12236
Newbridge financial services group  inc.,BOCA RATON,FL,"",0.0,0.0,,0.0097,"",574,-6000.0,-100.0,FL,0.0000000,Q4 2023,530683,0001879757,,000130814,1200 NORTH FEDERAL HWY,SUITE 400,33432
Newedge advisors  llc,NEW ORLEANS,LA,"",1103.0,5493.0,0.0,0.0,3068,3367,560.0,103.1307551,LA,0.0003732,Q4 2022,289067,0001633516,,,858 CAMP STREET, ,70130
Nisa investment advisors  llc,ST. LOUIS,MO,"",3700.0,18426.0,0.0001,0.0,1972,2108,2200.0,146.6666667,MO,0.0012517,Q1 2024,2014,0000937615,,000107313,7676 FORSYTH BLVD SUITE 1100,SUITE 1100,63105
Nomura holdings inc,TOKYO, ,PUT,0.0,0.0,,0.0007,"",1394,-71100.0,-100.0, ,N/A,Q3 2022,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Norges bank,OSLO,Q8,"",0.0,0.0,0.0,0.0,"",1868,-59671.0,-100.0,Q8,0.0000000,Q3 2023,2024,0001374170,,,BANKPLASSEN 2,P.O BOX 1179 SENTRUM,0107
Northern trust corp,CHICAGO,IL,"",1391261.0,6928480.0,0.0012,0.0007,2212,2618,338202.0,32.1161492,IL,0.4706761,Q1 2014,2043,0000073124,,000160034,50 S LASALLE ST, ,60603
Northwestern mutual wealth management company,MILWAUKEE,WI,"",299.0,1490.0,0.0,0.0,3154,3336,196.0,190.2912621,WI,0.0001012,Q3 2019,2050,0001141802,,000153528,720 EAST WISCONSIN AVENUE, ,53202
Numerai gp llc,SAN FRANCISCO,CA,"",0.0,0.0,,0.091,"",223,-56636.0,-100.0,CA,0.0000000,Q4 2023,333088,0001668527,,000282851,10 FUNSTON AVENUE,MAIN POST,94129
Nuveen asset management  llc,CHICAGO,IL,"",943375.0,4698008.0,0.0014,0.0002,1981,2895,775262.0,461.1552944,IL,0.3191523,Q2 2019,132953,0001521019,,000155584,333 W. WACKER DRIVE, ,60606
Nvwm  llc,YARDLEY,PA,"",21.0,105.0,0.0,0.0,616,594,0.0,0.0,PA,0.0000071,Q4 2021,395271,0001697274,201813672,,820 TOWNSHIP LINE ROAD,SUITE 100,19067
Oak thistle llc,NEW YORK,NY,"",76106.0,379008.0,0.2813,,156,,76106.0,,NY,0.0257473,Q4 2023,552594,0001755987,,000299086,PO BOX 230028, ,10023-9998
Oconnor  a distinct business unit of ubs asset management americas (llc),CHICAGO,IL,"",77868.0,387783.0,0.0109,0.0115,377,349,-29887.0,-27.7360679,IL,0.0263434,Q3 2023,3013,0001132716,,,ONE NORTH WACKER DRIVE 31ST FLOOR, ,60606
Old point trust & financial services n a,NEWPORT NEWS,VA,"",0.0,0.0,,0.0004,"",467,-303.0,-100.0,VA,0.0000000,Q1 2024,2091,0001102256,,,11780 JEFFERSON AVENUE,P O BOX 6270,23606
Oliver lagore vanvalin investment group,FLINT,MI,"",0.0,0.0,,0.0,"",721,-8.0,-100.0,MI,0.0000000,Q1 2024,562297,0001907568,,000312989,607 E. SECOND AVE,SUITE 100,48502
Operose advisors llc,MILWAUKEE,WI,"",6.0,30.0,0.0,0.0,578,650,0.0,0.0,WI,0.0000020,Q4 2021,556175,0001909750,,000287465,"731 N. WATER STREET, SUITE 790", ,53202
Optiver holding b.v.,AMSTERDAM,P7,"",6874.0,34233.0,0.0,,595,,6874.0,,P7,0.0023255,Q2 2024,513914,0001859606,,,STRAWINSKYLAAN 3095, ,1077 ZX
Org partners llc,ROANOKE,IN,"",32.0,161.0,0.0,,1607,,32.0,,IN,0.0000108,Q2 2023,635678,0001979372,,000312728,13548 ZUBRICK RD, ,46783
Osaic holdings  inc.,SCOTTSDALE,AZ,"",65999.0,328606.0,0.0008,0.0004,3122,3716,13605.0,25.9667137,AZ,0.0223281,Q2 2016,343642,0001677044,,,18700 HAYDEN RD.,SUITE 255,85225
Pacer advisors  inc.,MALVERN,PA,PRN,120000.0,81300.0,0.0002,0.0003,1757,1483,-52000.0,-30.2325581,PA,N/A,Q1 2022,272420,0001616667,,,500 CHESTERFIELD PARKWAY, ,19355
Pacifica partners inc.,SURREY,Z4,"",8.0,40.0,0.0,0.0,529,509,0.0,0.0,Z4,0.0000027,Q2 2021,462618,0001799900,,000162313,5455 152 STREET,SUITE 213,V3S 5A5
Panagora asset management inc,BOSTON,MA,"",0.0,0.0,,0.0026,"",977,-135604.0,-100.0,MA,0.0000000,Q1 2024,62588,0000883677,,000105201,ONE INTERNATIONAL PLACE,24TH FLOOR,02110
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,"",28044.0,139659.0,0.0003,0.0002,1659,1599,-554.0,-1.9371984,CA,0.0094875,Q3 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,CALL,10400.0,51792.0,0.0001,,1754,,10400.0,,CA,N/A,Q1 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,PUT,1000.0,4980.0,0.0,,1894,,1000.0,,CA,N/A,Q2 2024,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parkside financial bank & trust,SAINT LOUIS,MO,"",1261.0,6280.0,0.001,0.0008,1312,1351,0.0,0.0,MO,0.0004266,Q1 2022,104696,0001455267,,,8112 MARYLAND AVE,SUITE 101,63105
Peak6 investments llc,CHICAGO,IL,CALL,217700.0,1084146.0,0.0028,,1757,,217700.0,,IL,N/A,Q2 2024,2188,0001756111,384087834,,"141 W. JACKSON, SUITE 500", ,60604
Peak6 investments llc,CHICAGO,IL,"",57649.0,287092.0,0.0007,,2570,,57649.0,,IL,0.0195032,Q2 2024,2188,0001756111,384087834,,"141 W. JACKSON, SUITE 500", ,60604
Peak6 investments llc,CHICAGO,IL,PUT,16600.0,82668.0,0.0002,,3072,,16600.0,,IL,N/A,Q2 2024,2188,0001756111,384087834,,"141 W. JACKSON, SUITE 500", ,60604
Pentwater capital management lp,NAPLES,FL,PUT,550000.0,2739000.0,0.0351,0.0187,67,73,60000.0,12.244898,FL,N/A,Q4 2022,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pictet asset management holding sa,CAROUGE,V8,"",20260.0,100895.0,0.0001,0.0001,1884,1924,2476.0,13.9226271,V8,0.0068541,Q3 2023,651598,0001993888,,,ROUTE DES ACACIAS 60, ,1227
Planning capital management corp,PAOLI,PA,"",139.0,693.0,0.0005,0.0005,608,622,-58.0,-29.4416244,PA,0.0000470,Q4 2023,660946,0002012016,223810640,000112994,1500 E LANCASTER AVE,SUITE 204,19301
Plante moran financial advisors  llc,SOUTHFIELD,MI,"",800.0,3984.0,0.0004,,668,,800.0,,MI,0.0002706,Q2 2024,25973,0001424717,383123123,,3000 TOWN CENTER DR.,SUITE 100,48075
Pnc financial services group  inc.,PITTSBURGH,PA,"",2070.0,10308.0,0.0,0.0,3763,3975,835.0,67.611336,PA,0.0007003,Q1 2014,2276,0000713676,,,THE TOWER AT PNC PLAZA,300 FIFTH AVENUE,15222-2401
Point72 asset management  l.p.,STAMFORD,CT,CALL,0.0,0.0,,0.0003,"",2002,-28300.0,-100.0,CT,N/A,Q2 2023,261060,0001603466,,000283077,72 CUMMINGS POINT ROAD, ,06902
Polymer capital management (hk) ltd,HONG KONG,K3,"",0.0,0.0,,0.0101,"",190,-10800.0,-100.0,K3,0.0000000,Q1 2024,660789,0001970465,000000000,000308190,"NO. 2401-06, 24/F, THREE PACIFIC PLACE,",1 QUEEN'S ROAD EAST,HKG
Pom investment strategies  llc,RALEIGH,NC,"",74.0,369.0,0.0003,0.0002,310,242,0.0,0.0,NC,0.0000250,Q1 2024,670117,0001906322,,,"4101 LAKE BOONE TRAIL, SUITE 111", ,27607
Powell investment advisors  llc,MIAMI,FL,"",17000.0,84660.0,0.0438,0.0288,131,136,2330.0,15.8827539,FL,0.0057513,Q1 2024,463164,0001802195,000000000,000160333,3444 MAIN HIGHWAY,2ND FLOOR,33133
Price t rowe associates inc,BALTIMORE,MD,"",136845.0,682000.0,0.0001,0.0,2059,2529,71225.0,108.5416032,MD,0.0462959,Q4 2020,2299,0000080255,520556948,,1307 POINT STREET, ,21231
Principal financial group inc,DES MOINES,IA,"",27276.0,135834.0,0.0001,0.0,2193,2304,7185.0,35.7622816,IA,0.0092277,Q2 2019,2304,0001126328,,000139897,711 HIGH STREET, ,50392
Principal securities  inc.,DES MOINES,IA,"",169.0,842.0,0.0,,3104,,169.0,,IA,0.0000572,Q2 2024,114242,0000012600,,000001137,711 HIGH STREET,711 HIGH STREET,50392
Private advisor group  llc,MORRISTOWN,NJ,"",11774.0,58640.0,0.0004,,2263,,11774.0,,NJ,0.0039833,Q2 2024,256122,0001567755,273463733,000155216,305 MADISON AVENUE, ,07960
Private trust company na,CLEVELAND,OH,"",23.0,115.0,0.0,0.0,2252,2242,0.0,0.0,OH,0.0000078,Q1 2023,2313,0001277557,,,1422 EUCLID AVENUE STE 1130, ,44115-2001
Prudential financial inc,NEWARK,NJ,"",26294.0,130944.0,0.0002,,2528,,26294.0,,NJ,0.0088955,Q2 2024,2331,0001137774,,000107959,751 BROAD ST, ,07102
Psi advisors  llc,TAMPA,FL,"",19.0,95.0,0.0,0.0,844,789,0.0,0.0,FL,0.0000064,Q3 2021,463626,0001779040,,000285880,13059 W. LINEBAUGH AVE,SUITE 102,33626
Public employees retirement association of colorado,DENVER,CO,"",14082.0,70000.0,0.0003,0.0002,1807,1834,0.0,0.0,CO,0.0047641,Q2 2021,2332,0000315297,,,1301 PENNSYLVANIA STREET, ,80203
Public employees retirement system of ohio,COLUMBUS,OH,"",1867.0,9298.0,0.0,0.0014,1935,1301,-93605.0,-98.0444528,OH,0.0006316,Q2 2017,2333,0001007280,,,277 EAST TOWN STREET, ,43215
Qcm cayman  ltd.,HOUSTON,TX,"",31861.0,158668.0,1.7109,,30,,31861.0,,TX,0.0107789,Q2 2024,2351,0001166340,943381479,000112149,3 GREENWAY PLAZA,SUITE 200,77046
Quadrant capital group llc,CINCINNATI,OH,"",4.0,20.0,0.0,0.0,2695,2694,-48.0,-92.3076923,OH,0.0000014,Q2 2021,306558,0001650717,,,"255 E. FIFTH STREET, SUITE 3000", ,45202
Quadrature capital ltd,LONDON,X0,"",0.0,0.0,,0.0208,"",426,-326649.0,-100.0,X0,0.0000000,Q3 2023,313817,0001651424,,000331740,THE LEADENHALL BUILDING,122 LEADENHALL STREET,EC3V 4AB
Quantinno capital management lp,NEW YORK,NY,"",13936.0,69401.0,0.0012,,1307,,13936.0,,NY,0.0047147,Q2 2024,431463,0001759654,,000298733,66 HUDSON BLVD E,23RD FLOOR,10001
Quarry lp,NEW YORK,NY,"",15619.0,77783.0,0.0224,0.0001,453,1600,15458.0,9601.242236,NY,0.0052840,Q4 2023,624210,0001965207,,,331 PARK AVENUE SOUTH,3RD FLOOR,10010
Qube research & technologies ltd,LONDON,X0,"",563330.0,2805383.0,0.0044,0.0033,1488,1726,0.0,0.0,X0,0.1905796,Q2 2023,401080,0001729829,,000304552,9 BRESSENDEN PLACE, ,SW1E 5BY
Quent capital  llc,NEW YORK,NY,"",2135.0,10632.0,0.0012,0.0002,976,1255,1701.0,391.9354839,NY,0.0007223,Q4 2022,558519,0001912338,831888530,000308203,1120 AVENUE OF THE AMERICAS,4TH FLOOR,10036
Quintet private bank (europe) s.a.,LUXEMBOURG,N4,"",15.0,85.0,0.0,0.0,208,230,-5.0,-25.0,N4,0.0000051,Q1 2023,633854,0001977290,,,43 BOULEVARD ROYAL, ,L-2449
Raymond james financial services advisors  inc.,ST. PETERSBURG,FL,"",20148.0,100337.0,0.0001,0.0001,3228,3270,2113.0,11.7161076,FL,0.0068163,Q1 2024,56362,0001462284,,000149018,880 CARILLON PARKWAY, ,33716
