Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Pictet asset management holding sa,CAROUGE,V8,"",17784.0,108838.0,0.0001,0.0002,1864,1766,0.0,0.0,V8,0.0089657,Q3 2023,651598,0001993888,,,ROUTE DES ACACIAS 60, ,1227
Pinebridge investments  l.p.,NEW YORK,NY,"",32453.0,198612.0,0.0018,0.0042,549,561,-15407.0,-32.1918094,NY,0.0163609,Q3 2023,73354,0001531721,,,65 EAST 55TH STREET, ,10022
Pittenger & anderson inc,LINCOLN,NE,"",0.0,0.0,,0.0,"",417,-34.0,-100.0,NE,0.0000000,Q2 2021,2266,0001034886,,,5533 SOUTH 27TH,STE 201,68512
Planning capital management corp,PAOLI,PA,"",187.0,1145.0,0.0009,,594,,187.0,,PA,0.0000943,Q4 2023,660946,0002012016,223810640,000112994,1500 E LANCASTER AVE,SUITE 204,19301
Pnc financial services group  inc.,PITTSBURGH,PA,"",258.0,1578.0,0.0,0.0,4230,3647,-1318.0,-83.6294416,PA,0.0001301,Q1 2014,2276,0000713676,,,THE TOWER AT PNC PLAZA,300 FIFTH AVENUE,15222-2401
Point72 asset management  l.p.,STAMFORD,CT,"",157590.0,964451.0,0.0023,,1409,,157590.0,,CT,0.0794477,Q4 2023,261060,0001603466,,000283077,72 CUMMINGS POINT ROAD, ,06902
Point72 asset management  l.p.,STAMFORD,CT,CALL,15100.0,92412.0,0.0002,,1950,,15100.0,,CT,N/A,Q2 2023,261060,0001603466,,000283077,72 CUMMINGS POINT ROAD, ,06902
Point72 asset management  l.p.,STAMFORD,CT,PUT,13200.0,80784.0,0.0002,,1962,,13200.0,,CT,N/A,Q4 2023,261060,0001603466,,000283077,72 CUMMINGS POINT ROAD, ,06902
Point72 middle east fze,DUBAI,C0,"",0.0,0.0,,0.0877,"",280,-335288.0,-100.0,C0,0.0000000,Q3 2023,624449,0001949771,000000000,000323525,"ONE CENTRAL, DUBAI WORLD TRADE CENTRE","THE OFFICES 3, SHEIKH ZAYED ROAD",00000
Price t rowe associates inc,BALTIMORE,MD,"",52645.0,323000.0,0.0,0.0,2351,2369,18238.0,53.0066556,MD,0.0265405,Q4 2020,2299,0000080255,520556948,,1307 POINT STREET, ,21231
Principal financial group inc,DES MOINES,IA,"",13343.0,81659.0,0.0001,,2292,,13343.0,,IA,0.0067268,Q2 2019,2304,0001126328,,000139897,711 HIGH STREET, ,50392
Private trust company na,CLEVELAND,OH,"",104.0,636.0,0.0001,0.0001,2221,2208,-16.0,-13.3333333,OH,0.0000524,Q1 2023,2313,0001277557,,,1422 EUCLID AVENUE STE 1130, ,44115-2001
Psi advisors  llc,TAMPA,FL,"",19.0,116.0,0.0,0.0001,843,814,0.0,0.0,FL,0.0000096,Q3 2021,463626,0001779040,,000285880,13059 W. LINEBAUGH AVE,SUITE 102,33626
Public employees retirement association of colorado,DENVER,CO,"",14082.0,86000.0,0.0004,0.0006,1791,1725,0.0,0.0,CO,0.0070993,Q2 2021,2332,0000315297,,,1301 PENNSYLVANIA STREET, ,80203
Public employees retirement system of ohio,COLUMBUS,OH,"",83712.0,512317.0,0.002,0.0009,1262,1363,59405.0,244.3946188,OH,0.0422027,Q2 2017,2333,0001007280,,,277 EAST TOWN STREET, ,43215
Quadrant capital group llc,CINCINNATI,OH,"",4.0,25.0,0.0,0.0,2690,2683,0.0,0.0,OH,0.0000020,Q2 2021,306558,0001650717,,,"255 E. FIFTH STREET, SUITE 3000", ,45202
Quadrature capital ltd,LONDON,X0,"",818077.0,5002541.0,0.0902,0.0283,139,350,645541.0,374.1485835,X0,0.4124268,Q3 2023,313817,0001651424,,000331740,THE LEADENHALL BUILDING,122 LEADENHALL STREET,EC3V 4AB
Quantbot technologies lp,NEW YORK,NY,"",0.0,0.0,,0.0324,"",647,-60386.0,-100.0,NY,0.0000000,Q4 2022,106908,0001512991,,,505 FIFTH AVENUE,6TH FLOOR,10017
Quarry lp,NEW YORK,NY,"",1441.0,8819.0,0.0014,,1116,,1441.0,,NY,0.0007265,Q4 2023,624210,0001965207,,,331 PARK AVENUE SOUTH,3RD FLOOR,10010
Qube research & technologies ltd,LONDON,X0,"",1361915.0,8334920.0,0.0162,0.017,804,819,547607.0,67.248142,X0,0.6865983,Q2 2023,401080,0001729829,,000304552,9 BRESSENDEN PLACE, ,SW1E 5BY
Quent capital  llc,NEW YORK,NY,"",435.0,2662.0,0.0004,0.0004,1169,1149,92.0,26.8221574,NY,0.0002193,Q4 2022,558519,0001912338,831888530,000308203,1120 AVENUE OF THE AMERICAS,4TH FLOOR,10036
Quinn opportunity partners llc,CHARLOTTESVILLE,VA,"",0.0,0.0,,0.0183,"",208,-17799.0,-100.0,VA,0.0000000,Q3 2023,289198,0001633275,,000167470,2 BOARS HEAD PLACE,SUITE 250,22903
Quintet private bank (europe) s.a.,LUXEMBOURG,N4,"",0.0,0.0,,0.0,"",238,-17.0,-100.0,N4,0.0000000,Q1 2023,633854,0001977290,,,43 BOULEVARD ROYAL, ,L-2449
Re dickinson investment advisors  llc,COUNCIL BLUFFS,IA,"",368.0,2000.0,0.0013,0.0021,204,216,0.0,0.0,IA,0.0001855,Q4 2021,556245,0001801241,421481540,,"535 W BROADWAY, SUITE 301", ,51503
Renaissance technologies llc,NEW YORK,NY,"",4881459.0,29875000.0,0.0462,0.0004,457,2991,4848563.0,14739.0655399,NY,2.4609474,Q3 2023,2414,0001037389,260385758,000106661,800 THIRD AVE, ,10022
Resources management corp,WEST HARTFORD,CT,"",118.0,1000.0,0.0001,0.0002,424,423,0.0,0.0,CT,0.0000595,Q3 2021,422855,0000749044,,,643 PROSPECT AVENUE, ,06105
Retirement group  llc,SAN DIEGO,CA,"",21.0,129.0,0.0001,0.0001,799,738,0.0,0.0,CA,0.0000106,Q4 2021,501911,0001740491,205401152,000148296,5414 OBERLIN DR #220, ,92121
Rhumbline advisers,BOSTON,MA,"",176254.0,1078645.0,0.0011,0.0006,2208,2588,110776.0,169.1804881,MA,0.0888570,Q2 2014,2426,0001115418,,000107151,265 FRANKLIN ST,21ST FLOOR,02110
Rise advisors  llc,ROCHESTER,NY,"",27.0,165.0,0.0001,0.0002,596,615,0.0,0.0,NY,0.0000136,Q4 2021,558184,0001831316,,,400 LINDEN OAKS SUITE 120, ,14625
Royal bank of canada,TORONTO, ,"",10846.0,67000.0,0.0,0.0,5845,5626,2544.0,30.6432185, ,0.0054679,Q4 2014,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Russell investments group  ltd.,LONDON,WA,"",5564.0,34052.0,0.0001,0.0,2680,,5564.0,,WA,0.0028050,Q3 2021,356168,0001692234,,,REX HOUSE,10 REGENT STREET,SW1Y4PE
San luis wealth advisors llc,SAN LUIS OBISPO,CA,"",10294.0,63000.0,0.0266,0.0395,58,73,4.0,0.0388727,CA,0.0051896,Q3 2023,499360,0001844709,,,735 TANK FARM ROAD,SUITE 264,93401
Sandy spring bank,OLNEY,MD,"",27.0,166.0,0.0,0.0,1146,1147,0.0,0.0,MD,0.0000136,Q1 2022,53060,0001457833,,,17801 GEORGIA AVENUE, ,20832
Schneider downs wealth management advisors  lp,PITTSBURGH,PA,"",18446.0,112890.0,0.0294,0.0341,117,106,0.0,0.0,PA,0.0092994,Q4 2021,327022,0001665359,,000128591,"ONE PPG PLACE, SUITE 1700", ,15222
Seven eight capital  lp,NEW YORK,NY,"",165941.0,1015559.0,0.1175,,249,,165941.0,,NY,0.0836578,Q4 2023,256629,0001575129,811493633,000170624,130 WEST 42ND STREET,20TH FLOOR,10036
Sg americas securities  llc,NEW YORK,NY,"",181657.0,1112000.0,0.0104,0.1164,971,164,-1092652.0,-85.7446663,NY,0.0915809,Q2 2019,2629,0001313360,,,245 PARK AVENUE, ,10167
Sherbrooke park advisers llc,WHITE PLAINS,NY,"",19857.0,121525.0,0.0571,0.2567,383,147,-81404.0,-80.3902786,NY,0.0100107,Q3 2023,624411,0001965377,,000323576,50 MAIN STREET,SUITE 1000,10606
Signaturefd  llc,ATLANTA,GA,"",38.0,233.0,0.0,0.0,3048,3060,0.0,0.0,GA,0.0000192,Q1 2021,50499,0001456048,,000112758,1230 PEACHTREE STREET,SUITE 1800,30309
Simplex trading  llc,CHICAGO,IL,CALL,5227700.0,30815000.0,0.0197,0.0269,519,389,942500.0,21.994306,IL,N/A,Q4 2014,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,"",0.0,0.0,0.0,0.0007,"",2814,-108463.0,-100.0,IL,0.0000000,Q4 2020,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,PUT,1530100.0,9304000.0,0.0059,0.0134,1139,665,-602100.0,-28.2384392,IL,N/A,Q3 2015,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Skandinaviska enskilda banken ab (publ),STOCKHOLM,V7,"",3077.0,18831.0,0.0001,0.0002,908,914,19.0,0.6213211,V7,0.0015512,Q2 2021,164832,0001534653,,,KUNGSTRADGARDSGATAN 8, ,106 40
Skyview investment advisors  llc,SHREWSBURY,NJ,"",0.0,0.0,,0.0073,"",326,-2200.0,-100.0,NJ,0.0000000,Q3 2023,270614,0001848237,,000127401,595 SHREWSBURY AVENUE,SUITE 203,07702
Spotlight asset group  inc.,OAKBROOK TERRACE,IL,"",153.0,1222.0,0.0011,0.0011,237,237,0.0,0.0,IL,0.0000771,Q2 2023,468965,0001809159,814792396,000288076,2 MID AMERICA PLAZA,SUITE 710,60181
Squarepoint ops llc,NEW YORK,NY,"",140538.0,860093.0,0.0016,0.0131,2630,1140,-522207.0,-78.794559,NY,0.0708511,Q3 2021,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,PUT,34100.0,208692.0,0.0004,,3570,,34100.0,,NY,N/A,Q2 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,CALL,34100.0,208692.0,0.0004,,3571,,34100.0,,NY,N/A,Q4 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
State board of administration of florida retirement system,TALLAHASSEE,FL,"",82278.0,503541.0,0.001,0.0009,1601,1684,33479.0,68.6059141,FL,0.0414798,Q2 2020,2761,0000938076,596001872,,"1801 HERMITAGE BLVD, SUITE 100",P.O. BOX 13300,32317-3300
State of new jersey common pension fund d,TRENTON,NJ,"",0.0,0.0,,0.0056,"",1565,-196260.0,-100.0,NJ,0.0000000,Q2 2021,70054,0001483066,,,50 WEST STATE STREET 9TH FLOOR,PO BOX 290,08625
State of wisconsin investment board,MADISON,WI,"",75060.0,459367.0,0.0013,0.0024,1798,1495,-20725.0,-21.6369995,WI,0.0378409,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State of wyoming,CHEYENNE,WY,"",0.0,0.0,,0.0159,"",1065,-9248.0,-100.0,WY,0.0000000,Q3 2023,555089,0001821626,,,122 WEST 25TH STREET, ,82002
State street corp,BOSTON,MA,"",2125347.0,13007124.0,0.0006,0.0004,2450,2705,1130430.0,113.6205332,MA,1.0714762,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Stephens consulting  llc,FLINT,MI,"",11.0,68.0,0.0,0.0,480,489,0.0,0.0,MI,0.0000055,Q2 2023,621327,0001961632,,000308970,5206 GATEWAY CENTRE,SUITE 300,48507
Steward partners investment advisory  llc,STAMFORD,CT,"",8.0,49.0,0.0,0.0,3462,3328,0.0,0.0,CT,0.0000040,Q3 2020,383910,0001723397,,000283004,400 ATLANTIC STREET,10TH FLOOR,06901-3512
Stifel financial corp,ST. LOUIS,MO,"",14650.0,89669.0,0.0001,0.0002,3176,3088,20.0,0.1367054,MO,0.0073857,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Sunbelt securities  inc.,HOUSTON,TX,"",181.0,1108.0,0.0001,0.0002,1530,1535,0.0,0.0,TX,0.0000912,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna international group  llp,BALA CYNWYD,PA,"",150662.0,922051.0,0.0002,0.0005,7179,4924,-125797.0,-45.5029498,PA,0.0759550,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,4515200.0,27633024.0,0.0053,0.0124,1472,906,-2920300.0,-39.2750992,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,28359200.0,173558304.0,0.033,0.0455,454,318,1025600.0,3.7521585,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Swiss national bank,ZURICH,V8,"",390891.0,2392253.0,0.0018,0.0019,1729,1716,89200.0,29.5666758,V8,0.1970645,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Taconic capital advisors lp,NEW YORK,NY,CALL,0.0,0.0,0.0,0.0344,"",62,-100000.0,-100.0,NY,N/A,Q3 2023,2846,0001390113,,000137295,"280 PARK AVENUE, 5TH FLOOR", ,10017
Taconic capital advisors lp,NEW YORK,NY,"",30000.0,183600.0,0.0124,,65,,30000.0,,NY,0.0151243,Q4 2023,2846,0001390113,,000137295,"280 PARK AVENUE, 5TH FLOOR", ,10017
Td waterhouse canada inc.,TORONTO,A6,"",52.0,294.0,0.0,0.0,1619,1622,10.0,23.8095238,A6,0.0000262,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Tidal investments llc,MILWAUKEE,WI,"",17945.0,109821.0,0.0026,0.0038,1385,1255,2229.0,14.1829982,WI,0.0090468,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Tig advisors  llc,NEW YORK,NY,"",0.0,0.0,,0.0079,"",46,-22009.0,-100.0,NY,0.0000000,Q3 2023,2909,0001358253,830439997,000138306,"C/O ALTI GLOBAL, INC.","22 VANDERBILT AVENUE, 27TH FLOOR",10017
Toronto dominion bank,"TORONTO, ONTARIO",A6,"",0.0,0.0,,0.0,"",1416,-128.0,-100.0,A6,0.0000000,Q3 2021,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Total investment management inc,SCOTTSDALE,AZ,CALL,19500.0,1646.0,0.0002,,73,,19500.0,,AZ,N/A,Q4 2023,358259,0001068804,,000108818,9383 E BAHIA DR #120, ,85260
Tower research capital llc (trc),NEW YORK,NY,"",9945.0,60864.0,0.0008,0.0003,3001,4319,8861.0,817.4354244,NY,0.0050137,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,62.0,0.0,0.0,464,484,0.0,0.0,WA,0.0000050,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Tradition wealth management  llc,EDINA,MN,"",0.0,0.0,,0.0004,"",1278,-360.0,-100.0,MN,0.0000000,Q1 2021,501049,0001843010,,000128314,7601 FRANCE AVENUE SOUTH,SUITE 100,55435
Traynor capital management  inc.,MALVERN,PA,"",18695.0,114413.0,0.0118,0.0197,215,189,-986.0,-5.009908,PA,0.0094249,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Treasurer of the state of north carolina,RALEIGH,NC,"",87922.0,538000.0,0.0026,0.0011,994,1010,62100.0,240.4926032,NC,0.0443252,Q2 2021,434664,0001761054,,,3200 ATLANTIC AVENUE, ,27604
Truist financial corp,CHARLOTTE,NC,"",14377.0,87987.0,0.0001,,2573,,14377.0,,NC,0.0072480,Q4 2023,317,0000092230,,,214 NORTH TRYON STREET, ,28202
Trust company of vermont,BRATTLEBORO,VT,"",0.0,0.0,,0.0,"",785,-42.0,-100.0,VT,0.0000000,Q2 2022,2989,0001134008,,,P O BOX 1280, ,05302-1280
Truvestments capital llc,SARASOTA,FL,"",2.0,12.0,0.0,,790,,2.0,,FL,0.0000010,Q4 2023,415406,0001750405,,000291297,5391 LAKEWOOD RANCH BLVD,SUITE #303,34240
Tsfg  llc,LAKE FOREST,IL,"",2500.0,15000.0,0.0047,0.0071,445,406,-4.0,-0.1597444,IL,0.0012604,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Tucker asset management llc,LITTLETON,CO,"",11.0,67.0,0.0,0.0,1254,1179,0.0,0.0,CO,0.0000055,Q3 2023,633701,0001870012,472909656,000174844,1520 WEST CANAL COURT,SUITE 100,80120
Tudor investment corp et al,STAMFORD,CT,PUT,0.0,0.0,,0.0063,"",1560,-78700.0,-100.0,CT,N/A,Q1 2023,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Tudor investment corp et al,STAMFORD,CT,CALL,0.0,0.0,,0.0037,"",1835,-45700.0,-100.0,CT,N/A,Q3 2023,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Two sigma advisers  lp,NEW YORK,NY,"",43350.0,265302.0,0.0006,0.0003,2145,2182,28078.0,183.8528025,NY,0.0218545,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",40239.0,246263.0,0.0024,0.0068,2194,1331,-40500.0,-50.1616319,NY,0.0202862,Q3 2022,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",173793.0,1063058.0,0.0004,0.0005,1990,1933,41450.0,31.3201303,IL,0.0876163,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,"",93840.0,574301.0,0.0002,0.0001,4999,5502,73381.0,358.6734444,V8,0.0473087,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Us bancorp de,MINNEAPOLIS,MN,"",213.0,1304.0,0.0,0.0,3774,2835,-2524.0,-92.2177567,MN,0.0001074,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Utah retirement systems,SALT LAKE CITY,UT,"",10996.0,67296.0,0.0009,,982,,10996.0,,UT,0.0055435,Q1 2022,192073,0001548392,,,540 EAST 200 SOUTH, ,84102
Vanguard group inc,MALVERN,PA,"",20187662.0,123548491.0,0.0027,0.0027,1749,1761,6577228.0,48.3248954,PA,10.1774439,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Verition fund management llc,GREENWICH,CT,CALL,77700.0,475524.0,0.0037,0.0109,1538,1110,-39400.0,-33.646456,CT,N/A,Q1 2023,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Verition fund management llc,GREENWICH,CT,PUT,30000.0,183600.0,0.0014,0.0028,2060,1868,0.0,0.0,CT,N/A,Q4 2022,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Verition fund management llc,GREENWICH,CT,"",26660.0,163159.0,0.0013,0.0022,2085,1993,3564.0,15.4312435,CT,0.0134404,Q3 2023,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Victory capital management inc,SAN ANTONIO,TX,"",26659.0,163153.0,0.0002,0.0002,2261,2259,9436.0,54.7872032,TX,0.0134399,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virtu financial llc,NEW YORK,NY,"",33004.0,202000.0,0.016,,821,,33004.0,,NY,0.0166387,Q2 2022,156356,0001533964,,,1633 BROADWAY,41ST FLOOR,10019
Vontobel holding ltd.,ZURICH,V8,"",0.0,0.0,,0.0015,"",1001,-20000.0,-100.0,V8,0.0000000,Q3 2023,243940,0001588340,,000105007,GOTTHARDSTRASSE 43, ,CH-8022
Voya investment management llc,ATLANTA,GA,"",24835.0,151990.0,0.0002,0.0,2654,,24835.0,,GA,0.0125204,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Walleye capital llc,NEW YORK,NY,CALL,246000.0,1505520.0,0.0032,0.0009,2009,3129,203500.0,478.8235294,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,PUT,96400.0,589968.0,0.0013,0.0014,2806,2738,27200.0,39.3063584,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,136100.0,832932.0,0.0018,0.0032,2641,2204,-15100.0,-9.9867725,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,168800.0,1033056.0,0.0022,0.0026,2439,2371,44700.0,36.0193392,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",35606.0,217909.0,0.0005,0.0008,3720,3332,-3010.0,-7.7946965,NY,0.0179505,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Wealthfront advisers llc,PALO ALTO,CA,"",21380.0,130845.0,0.0005,,850,,21380.0,,CA,0.0107786,Q4 2023,139849,0001763921,,000148456,261 HAMILTON AVE, ,94301
Weiss asset management lp,BOSTON,MA,PUT,150000.0,918000.0,0.0438,,160,,150000.0,,MA,N/A,Q4 2023,3132,0001357550,,,"222 BERKELEY STREET, 16TH FLOOR", ,02116
Weiss asset management lp,BOSTON,MA,CALL,0.0,0.0,,0.0156,"",129,-33000.0,-100.0,MA,N/A,Q3 2023,3132,0001357550,,,"222 BERKELEY STREET, 16TH FLOOR", ,02116
Wells fargo & company,SAN FRANCISCO,CA,"",2083.0,12746.0,0.0,0.0,5765,5821,906.0,76.9753611,CA,0.0010501,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,350000.0,2142000.0,0.0587,0.2125,104,73,-490900.0,-58.3779284,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Whitebox advisors llc,MINNEAPOLIS,MN,"",24241.0,148355.0,0.0041,,136,,24241.0,,MN,0.0122209,Q4 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,12.0,0.0,0.0,437,420,0.0,0.0,WI,0.0000010,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolverine asset management llc,CHICAGO,IL,"",38511.0,235687.0,0.002,0.0035,1027,986,0.0,0.0,IL,0.0194150,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,CALL,394500.0,2414340.0,0.0025,,1573,,394500.0,,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,PUT,241600.0,1478592.0,0.0015,,1933,,241600.0,,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,"",45329.0,277413.0,0.0003,,3548,,45329.0,,IL,0.0228522,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wr wealth planners  llc,COLUMBIA,MO,"",0.0,0.0,,0.0009,"",762,-288.0,-100.0,MO,0.0000000,Q1 2023,677453,0002031978,843688798,000306951,200 E. SOUTHAMPTON DRIVE,SUITE 101,65203
Xr securities llc,CHICAGO,IL,CALL,30700.0,187884.0,0.0071,0.0165,388,360,3900.0,14.5522388,IL,N/A,Q2 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xr securities llc,CHICAGO,IL,PUT,12700.0,77724.0,0.0029,0.0131,393,376,-8500.0,-40.0943396,IL,N/A,Q3 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",40326.0,246795.0,0.0009,0.0007,1968,2152,21734.0,116.8997418,V8,0.0203300,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
