Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Creative planning,OVERLAND PARK,KS,"",1062.3,46741.0,0.0001,0.0001,2444,2335,-21.9,-2.0199225,KS,0.0020694,Q1 2019,163330,0001540235,,000105348,5454 W.110TH STREET, ,66211
Credit suisse ag/,ZURICH,V8,"",60856.9,2677704.0,0.0026,0.0027,1734,1700,6968.9,12.9321927,V8,0.1185532,Q1 2014,760,0000824468,135015677,,PARADEPLATZ 8, ,CH 8001
Cresset asset management  llc,CHICAGO,IL,"",1488.1,65478.0,0.0001,0.0012,1833,786,322.7,27.6900635,IL,0.0028989,Q1 2023,431458,0001761013,,000288566,444 W. LAKE STREET,SUITE 4700,60606
Css llc,CHICAGO,IL,PUT,81680.0,3593920.0,0.2224,0.4591,80,46,-57140.0,-41.161216,IL,N/A,Q4 2020,191410,0001103646,,,1 NORTH WACKER DRIVE,SUITE 3075,60606
Css llc,CHICAGO,IL,CALL,18130.0,797720.0,0.0494,0.0267,284,384,10060.0,124.6592317,IL,N/A,Q3 2022,191410,0001103646,,,1 NORTH WACKER DRIVE,SUITE 3075,60606
Css llc,CHICAGO,IL,"",18259.2,803405.0,0.0497,0.0053,278,592,16657.2,1039.7752809,IL,0.0355701,Q1 2023,191410,0001103646,,,1 NORTH WACKER DRIVE,SUITE 3075,60606
Ctc llc,CHICAGO,IL,CALL,0.0,0.0,,0.004,"",267,-1359.7,-100.0,IL,N/A,Q1 2021,35202,0001445893,364200538,000044597,425 S FINANCIAL PLACE,4TH FLOOR,60605
Ctc llc,CHICAGO,IL,PUT,0.0,0.0,,0.003,"",282,-1021.9,-100.0,IL,N/A,Q1 2021,35202,0001445893,364200538,000044597,425 S FINANCIAL PLACE,4TH FLOOR,60605
Cutler group llc,SAN FRANCISCO,CA,PUT,51430.0,1779000.0,0.2472,0.2504,86,85,-43250.0,-45.6801859,CA,N/A,Q3 2016,338141,0001534270,943196831,000031730,101 MONTGOMERY ST,SUITE 700,94104
Cutler group llc,SAN FRANCISCO,CA,CALL,49300.0,193000.0,0.0268,0.0558,624,337,-72740.0,-59.6034087,CA,N/A,Q4 2015,338141,0001534270,943196831,000031730,101 MONTGOMERY ST,SUITE 700,94104
Cutler group llc,SAN FRANCISCO,CA,"",2856.9,125000.0,0.0174,0.0202,814,696,-1022.0,-26.3476759,CA,0.0055654,Q4 2016,338141,0001534270,943196831,000031730,101 MONTGOMERY ST,SUITE 700,94104
Cva family office  llc,DENVER,CO,"",0.4,18.0,0.0,0.0,1010,976,0.0,0.0,CO,0.0000008,Q2 2022,464273,0001802084,,000285035,255 FILLMORE STREET,SUITE 500,80206
Cwm  llc,OMAHA,NE,"",170.3,7000.0,0.0,0.0001,3291,3032,-5.9,-3.3484677,NE,0.0003318,Q1 2019,248238,0001535847,,,14600 BRANCH ST., ,68154
Cypress capital management llc (wy),SHERIDAN,WY,"",139.3,6129.0,0.0069,0.0088,119,114,-10.0,-6.6979236,WY,0.0002714,Q1 2021,289222,0001633896,,000130401,PO BOX J, ,82801
D. e. shaw & company .  inc.,NEW YORK,NY,"",64052.5,2818310.0,0.0029,0.0007,2342,3438,51600.7,414.4035401,NY,0.1247784,Q4 2019,790,0001009207,133839469,,TWO MANHATTAN WEST,"375 NINTH AVENUE, 52ND FLOOR",10001
Delta asset management llc,MEMPHIS,TN,"",10.0,440.0,0.0,0.0001,637,612,0.0,0.0,TN,0.0000195,Q4 2022,833,0000860857,,000113688,700 COLONIAL ROAD,STE 220,38117
Deutsche bank ag,FRANKFURT AM MAIN GE,2M,"",2444.9,107575.0,0.0001,0.0001,3235,3114,-697.7,-22.2013619,2M,0.0047628,Q1 2014,842,0000948046,,,TAUNUSANLAGE 12 D-60325, ,00000
Disciplined investments  llc,TULSA,OK,"",3.0,132.0,0.0001,0.0001,1569,1533,0.0,0.0,OK,0.0000058,Q3 2021,471847,0001812492,,000129696,2222 SOUTH UTICA PLACE,SUITE 200,74114
Dld asset management  lp,NEW YORK,NY,PUT,11580.0,508941.0,0.0553,,62,,11580.0,,NY,N/A,Q2 2023,358292,0001578299,,,150 EAST 52ND STREET,SUITE 32001,10022
Ellevest  inc.,NEW YORK,NY,"",0.0,0.0,,0.0002,"",1352,-59.6,-100.0,NY,0.0000000,Q4 2020,299107,0001644128,,000175476,228 PARK AVE S.,PMB 94934,10003-1502
Emg holdings  l.p.,OLD GREENWICH,CT,PUT,1097310.0,48281640.0,11.2433,6.1905,2,6,-84840.0,-7.1767542,CT,N/A,Q3 2021,107394,0001478394,,,53 FOREST AVENUE, ,06870
Emg holdings  l.p.,OLD GREENWICH,CT,CALL,196780.0,8658320.0,2.0163,1.1828,13,16,-29100.0,-12.8829467,CT,N/A,Q1 2023,107394,0001478394,,,53 FOREST AVENUE, ,06870
Eminence capital  lp,NEW YORK,NY,"",0.0,0.0,,0.1954,"",61,-274682.0,-100.0,NY,0.0000000,Q1 2023,953,0001107310,,000160611,"399 PARK AVENUE, 25TH FLOOR", ,10022
Engineers gate manager lp,NEW YORK,NY,"",3192.7,140479.0,0.0053,0.0111,1527,1316,-2106.8,-39.7546938,NY,0.0062196,Q2 2017,289127,0001620220,,,767 5TH AVENUE,7TH FLOOR,10153
Equitec proprietary markets  llc,CHICAGO,IL,PUT,28300.0,1245200.0,0.3758,0.0709,37,56,25300.0,843.3333333,IL,N/A,Q1 2023,123360,0001143261,,,111 W. JACKSON,20TH FL.OOR,60604
Equitec proprietary markets  llc,CHICAGO,IL,"",0.0,0.0,,0.003,"",98,-125.0,-100.0,IL,0.0000000,Q2 2021,123360,0001143261,,,111 W. JACKSON,20TH FL.OOR,60604
Equitec proprietary markets  llc,CHICAGO,IL,CALL,6960.0,306240.0,0.0924,,60,,6960.0,,IL,N/A,Q2 2022,123360,0001143261,,,111 W. JACKSON,20TH FL.OOR,60604
Eversource wealth advisors  llc,BIRMINGHAM,AL,"",5.5,242.0,0.0,0.0,2412,2298,0.0,0.0,AL,0.0000107,Q4 2021,375969,0001710537,,000286340,3500 COLONNADE PKWY,SUITE 150,35243
Exchange traded concepts  llc,OKLAHOMA CITY,OK,"",905.8,39855.0,0.001,0.0011,1094,904,90.2,11.0593428,OK,0.0017646,Q2 2021,150256,0001457320,,000151197,10900 HEFNER POINTE DRIVE,SUITE 400,73120
Exoduspoint capital management  lp,NEW YORK,NY,CALL,79870.0,3514000.0,0.0286,0.0376,581,548,-10960.0,-12.0664979,NY,N/A,Q4 2022,431504,0001736225,,000294156,65 E 55TH STREET,5TH FLOOR,10022
Exoduspoint capital management  lp,NEW YORK,NY,PUT,23430.0,1031000.0,0.0084,0.0283,1090,663,-44830.0,-65.6753589,NY,N/A,Q1 2023,431504,0001736225,,000294156,65 E 55TH STREET,5TH FLOOR,10022
Exoduspoint capital management  lp,NEW YORK,NY,"",10850.6,477000.0,0.0039,0.0,1378,1701,10846.5,264548.7804878,NY,0.0211377,Q2 2021,431504,0001736225,,000294156,65 E 55TH STREET,5TH FLOOR,10022
Farther finance advisors  llc,SAN FRANCISCO,CA,"",6.1,268.0,0.0001,0.0001,2309,2118,0.0,0.0,CA,0.0000119,Q1 2023,645686,0001992825,,000302050,345 CALIFORNIA STREET,SUITE 600,94104
Federation des caisses desjardins du quebec,LEVIS,A8,"",474.0,20856.0,0.0002,0.0003,1569,1479,-100.0,-17.4216028,A8,0.0009234,Q1 2022,670147,0002022297,,,100 RUE DES COMMANDEURS, ,G6V5C1
Fifth lane capital  lp,AUSTIN,TX,CALL,6460.0,285532.0,0.0849,,98,,6460.0,,TX,N/A,Q2 2023,556203,0001858558,,000308318,3300 NORTH INTERSTATE HIGHWAY 35,SUITE 380,78705
Fifth lane capital  lp,AUSTIN,TX,PUT,4000.0,176000.0,0.0523,,106,,4000.0,,TX,N/A,Q2 2023,556203,0001858558,,000308318,3300 NORTH INTERSTATE HIGHWAY 35,SUITE 380,78705
Financial avengers  inc.,OAKLAND,CA,"",2.0,88.0,0.0001,0.0001,154,174,0.0,0.0,CA,0.0000039,Q2 2021,499390,0001844393,,000119636,827 BROADWAY,SUITE 210,94612
Financial connections group  inc.,CORTE MADERA,CA,"",0.0,0.0,,0.0,"",241,-10.0,-100.0,CA,0.0000000,Q4 2022,556120,0001907157,,,21 TAMAL VISTA BLVD.,#105,94925
Financial gravity asset management  inc.,LAKEWAY,TX,"",0.0,0.0,,0.0,"",1068,-0.6,-100.0,TX,0.0000000,Q1 2023,406122,0001741736,,,"2501 RANCH RD 620 S, SUITE 110", ,78734
Financial synergies wealth advisors  inc.,HOUSTON,TX,"",100.0,4400.0,0.0006,0.0007,268,264,0.0,0.0,TX,0.0001948,Q2 2022,666114,0002017868,,000105643,"4400 POST OAK PKWY, STE 200", ,77027
First horizon advisors  inc.,MEMPHIS,TN,"",102.4,4505.0,0.0002,0.0003,1825,1692,-40.0,-28.0898876,TN,0.0001995,Q2 2021,248358,0001588539,,,"165 MADISON AVE., 14TH FL.", ,38103
First trust advisors lp,WHEATON,IL,"",6093.8,268127.0,0.0003,0.0016,2259,1855,-21395.3,-77.8319407,IL,0.0118711,Q2 2021,1082,0001125816,,000104889,120 EAST LIBERTY DRIVE,SUITE 400,60187
Fmr llc,BOSTON,MA,"",395.6,17406.0,0.0,0.0,3923,3599,-310.6,-43.9818748,MA,0.0007707,Q1 2018,1098,0000315066,,,245 SUMMER STREET, ,02210
Fny investment advisers  llc,NEW YORK,NY,PUT,50.9,2000.0,0.0025,0.008,434,366,-99.7,-66.2018592,NY,N/A,Q1 2023,411312,0001742998,301042656,,"1540 BROADWAY, SUITE 1600", ,10036
Focused wealth management  inc,NEWBURGH,NY,"",8.5,374.0,0.0001,0.0001,971,947,0.0,0.0,NY,0.0000166,Q2 2021,247061,0001586052,,000154828,11 BALMVILLE RD,SUITE 2 NORTH,12550
Fourworld capital management llc,NEW YORK,NY,CALL,50000.0,2200000.0,0.3601,3.4594,17,6,20000.0,66.6666667,NY,N/A,Q1 2023,434046,0001770525,,000284138,"7 WORLD TRADE CENTER, FL. 46", ,10007
Franklin resources inc,SAN MATEO,CA,"",7617.8,335183.0,0.0002,0.0,2160,2153,6177.7,428.9771544,CA,0.0148400,Q3 2021,1125,0000038777,,000110783,ONE FRANKLIN PARKWAY,"BUILDING 920/2, LEGAL-FRI SECRETARY",94403
Geneos wealth management inc.,ENGLEWOOD,CO,"",202.4,8906.0,0.0005,0.0006,1610,1550,0.0,0.0,CO,0.0003943,Q3 2017,115826,0001764754,,,9635 MAROON CIR,SUITE 100,80112
Geode capital management  llc,BOSTON,MA,"",737222.5,32437804.0,0.0038,0.0047,1534,1415,20723.5,2.8923278,MA,1.4361571,Q1 2014,1188,0001214717,,000115504,100 SUMMER STREET,12TH FLOOR,02110
Gilder gagnon howe & company llc,NEW YORK,NY,"",7.5,330.0,0.0,,331,,7.5,,NY,0.0000146,Q2 2023,1194,0000902464,,000002002,475 10TH AVENUE, ,10018
Glassman wealth services,VIENNA,VA,"",18.0,792.0,0.0001,0.0002,1511,1465,0.0,0.0,VA,0.0000351,Q4 2017,297601,0001642160,,000151478,8000 TOWERS CRESCENT DRIVE #1450, ,22182
Glen eagle advisors  llc,KINGSTON,NJ,"",410.0,18040.0,0.0042,0.0052,545,507,0.0,0.0,NJ,0.0007987,Q2 2021,120356,0002029317,,000282920,"4422C ROUTE 27, PO BOX 399", ,08528
Global retirement partners  llc,SAN RAFAEL,CA,"",141.0,6204.0,0.0003,0.0004,2121,1993,0.0,0.0,CA,0.0002747,Q1 2021,413923,0001749744,,,4340 REDWOOD HIGHWAY,SUITE B-60,94903
Global wealth management investment advisory  inc.,FORT LAUDERDALE,FL,"",100.0,4400.0,0.0012,,344,,100.0,,FL,0.0001948,Q2 2023,431457,0001767855,,000286005,"1301 EAST BROWARD BLVD, SUITE 200", ,33301
Global wealth strategies & associates,DENVER,CO,"",42.5,1870.0,0.0009,0.0011,258,261,0.0,0.0,CO,0.0000828,Q4 2022,620924,0001912297,,000316072,3200 CHERRY CREEK SOUTH DRIVE,SUITE 280,80209
Goldman sachs group inc,NEW YORK,NY,PUT,184110.0,8100840.0,0.0017,0.0019,2654,2581,17450.0,10.4704188,NY,N/A,Q2 2021,1222,0000886982,,,200 WEST STREET, ,10282
Goldman sachs group inc,NEW YORK,NY,"",163945.9,7213620.0,0.0015,0.0019,2772,2599,-1084.5,-0.6571517,NY,0.3193772,Q1 2016,1222,0000886982,,,200 WEST STREET, ,10282
Goldman sachs group inc,NEW YORK,NY,CALL,26670.0,1173480.0,0.0003,0.0012,4238,3066,-73330.0,-73.33,NY,N/A,Q1 2023,1222,0000886982,,,200 WEST STREET, ,10282
Gradient investments llc,ARDEN HILLS,MN,"",35.9,1580.0,0.0,0.0,1211,1150,5.9,19.6666667,MN,0.0000699,Q2 2020,166519,0001542265,,,4105 LEXINGTON AVENUE NORTH,SUITE 250,55126
Greenland capital management lp,NEW YORK,NY,PUT,10000.0,440000.0,0.0481,,225,,10000.0,,NY,N/A,Q2 2023,624255,0001896430,,000317701,"980 MADISON AVE, SUITE 205", ,10075
Group one trading llc,CHICAGO,IL,CALL,1061740.0,46716560.0,0.1499,0.1644,76,66,152810.0,16.8120757,IL,N/A,Q2 2016,88675,0000932540,,000037484,425 S FINANCIAL PLACE,SUITE 3400,60605
Group one trading llc,CHICAGO,IL,PUT,670810.0,29515640.0,0.0947,0.114,141,121,40550.0,6.4338527,IL,N/A,Q3 2017,88675,0000932540,,000037484,425 S FINANCIAL PLACE,SUITE 3400,60605
Gsa capital partners llp,LONDON,X0,"",0.0,0.0,,0.0406,"",839,-8187.4,-100.0,X0,0.0000000,Q1 2023,1278,0001362033,,,STRATTON HOUSE,5 STRATTON STREET,W1J 8LA
Guggenheim capital llc,CHICAGO,IL,"",2529.5,111298.0,0.0009,0.0019,1828,1764,-1954.1,-43.5832813,IL,0.0049276,Q3 2021,1284,0001283072,000000000,,227 WEST MONROE,SUITE 4900,60606
Handelsbanken fonder ab,STOCKHOLM,V7,"",8420.0,370000.0,0.002,0.0033,1236,942,-2990.0,-26.2050833,V7,0.0164027,Q2 2021,218853,0001398318,,,BLASIEHOLMSTORG 12, ,10670
Hantz financial services  inc.,SOUTHFIELD,MI,"",1.5,0.0,0.0,0.0,1072,1095,0.0,0.0,MI,0.0000029,Q4 2022,113672,0001071061,383431708,,26200 AMERICAN DRIVE,FIFTH FLOOR,48034
Hap trading  llc,NEW YORK,NY,PUT,584950.0,11578031.0,2.0252,0.0142,5,416,579710.0,11063.1679389,NY,N/A,Q3 2019,70797,0001484972,,,"395 HUDSON STREET, 10TH FLOOR", ,10014
Hap trading  llc,NEW YORK,NY,CALL,304140.0,1590527.0,0.2782,0.0656,78,211,176190.0,137.7022274,NY,N/A,Q1 2019,70797,0001484972,,,"395 HUDSON STREET, 10TH FLOOR", ,10014
Hap trading  llc,NEW YORK,NY,"",0.0,0.0,,0.042,"",267,-5374.5,-100.0,NY,0.0000000,Q4 2020,70797,0001484972,,,"395 HUDSON STREET, 10TH FLOOR", ,10014
Hapanowicz & associates financial services  inc,PITTSBURGH,PA,"",1000.0,44000.0,0.0294,0.0346,32,28,0.0,0.0,PA,0.0019481,Q2 2021,357510,0001695959,,,FOSTER PLAZA 6,"681 ANDERSEN DRIVE, SUITE 100",15220
Harbor spring capital  llc,NEW YORK,NY,PUT,71250.0,3135000.0,1.7606,,21,,71250.0,,NY,N/A,Q2 2023,328208,0001635409,,000167747,325 HUDSON STREET,4TH FLOOR,10013
Harbour investments  inc.,MADISON,WI,"",23.2,1021.0,0.0001,0.0001,2695,2679,2.0,9.4339623,WI,0.0000452,Q2 2022,114688,0000810121,,000019258,575 D'ONOFRIO DRIVE,SUITE 300,53719
Hbk investments l p,DALLAS,TX,PUT,52980.0,2331120.0,0.0125,0.016,194,143,2980.0,5.96,TX,N/A,Q2 2021,1345,0001011443,,000115079,2300 NORTH FIELD STREET,STE 2200,75201
Hbk investments l p,DALLAS,TX,CALL,112140.0,5016288.0,0.027,0.0317,105,99,14330.0,14.6508537,TX,N/A,Q1 2023,1345,0001011443,,000115079,2300 NORTH FIELD STREET,STE 2200,75201
Hbk sorce advisory llc,ERIE,PA,"",5081.7,223595.0,0.0095,0.0116,516,475,-16.3,-0.3197332,PA,0.0098995,Q4 2020,1346,0001379995,,000112139,2725 COLONIAL AVE, ,16506
Healthcare of ontario pension plan trust fund,TORONTO,A6,"",31562.7,1388759.0,0.0061,,656,,31562.7,,A6,0.0614862,Q2 2023,463472,0001535845,,,"1 YORK STREET, SUITE 1900", ,M5J 0B6
Hexagon capital partners llc,ROGERS,AR,"",36.0,1584.0,0.0004,,1115,,36.0,,AR,0.0000701,Q2 2023,488352,0001831542,,000305850,2107 S. 54TH STREET, ,72758
Hhm wealth advisors  llc,CHATTANOOGA,TN,"",100.0,4400.0,0.0008,0.001,670,640,0.0,0.0,TN,0.0001948,Q3 2022,431293,0001750086,,000150843,1181 KING STREET, ,37403
Highbridge capital management llc,NEW YORK,NY,PUT,478900.0,21071600.0,0.9283,0.161,33,106,391500.0,447.9405034,NY,N/A,Q1 2023,1374,0000919185,,,277 PARK AVE,23RD FLOOR,10172
Highbridge capital management llc,NEW YORK,NY,CALL,250010.0,11000440.0,0.4846,0.0921,60,122,200010.0,400.02,NY,N/A,Q1 2023,1374,0000919185,,,277 PARK AVE,23RD FLOOR,10172
Highbridge capital management llc,NEW YORK,NY,"",0.0,0.0,,0.0092,"",190,-5000.0,-100.0,NY,0.0000000,Q1 2023,1374,0000919185,,,277 PARK AVE,23RD FLOOR,10172
Hightower advisors  llc,CHICAGO,IL,"",1650.3,73000.0,0.0001,0.0002,3124,2987,128.3,8.4296978,IL,0.0032149,Q1 2021,57800,0001462245,,000145323,200 W. MADISON ST.,SUITE 2500,60606
Hightower advisors  llc,CHICAGO,IL,CALL,0.0,0.0,,0.0,"",3309,-90.0,-100.0,IL,N/A,Q1 2023,57800,0001462245,,000145323,200 W. MADISON ST.,SUITE 2500,60606
Hightower advisors  llc,CHICAGO,IL,PUT,0.7,782.0,0.0,,3392,,0.7,,IL,N/A,Q2 2023,57800,0001462245,,000145323,200 W. MADISON ST.,SUITE 2500,60606
Hoey investments  inc,COATESVILLE,PA,"",20.0,880.0,0.0003,0.0004,314,318,0.0,0.0,PA,0.0000390,Q3 2021,460285,0001799544,,000152103,1000 BRANDYWINE CREEK ROAD, ,19320
Hollencrest capital management,NEWPORT BEACH,CA,"",500.0,22000.0,0.0023,0.0027,645,594,0.0,0.0,CA,0.0009740,Q4 2022,1399,0001161722,,000046217,"100 BAYVIEW CIRCLE, SUITE 500", ,92660
Householder group estate & retirement specialist  llc,SCOTTSDALE,AZ,"",0.0,0.0,,0.0008,"",1063,-40.0,-100.0,AZ,0.0000000,Q1 2023,565701,0001881590,463565813,000169045,8985 E. BELL ROAD, ,85260
Hrt financial lp,NEW YORK,NY,"",0.0,0.0,,0.0066,"",1318,-10766.7,-100.0,NY,0.0000000,Q2 2022,124305,0001475597,,000152144,"3 WORLD TRADE CENTER, 175 GREENWICH STRE",76TH FLOOR,10007
Hrt financial lp,NEW YORK,NY,CALL,2590.0,113000.0,0.0011,,1954,,2590.0,,NY,N/A,Q2 2023,124305,0001475597,,000152144,"3 WORLD TRADE CENTER, 175 GREENWICH STRE",76TH FLOOR,10007
Hrt financial lp,NEW YORK,NY,PUT,2030.0,89000.0,0.0008,,1990,,2030.0,,NY,N/A,Q2 2023,124305,0001475597,,000152144,"3 WORLD TRADE CENTER, 175 GREENWICH STRE",76TH FLOOR,10007
Hsbc holdings plc,LONDON, ,"",4062.8,177505.0,0.0002,0.0002,2381,2465,344.9,9.2767422, ,0.0079146,Q2 2015,1422,0000873630,,,8 CANADA SQUARE, ,E14 5HQ
Hudson bay capital management lp,STAMFORD,CT,PUT,205120.0,9025280.0,0.0656,0.1892,188,94,-253520.0,-55.2764696,CT,N/A,Q1 2023,1423,0001393825,,,290 HARBOR DR,3RD FLOOR,06902
Hudson bay capital management lp,STAMFORD,CT,"",30000.0,1320000.0,0.0096,,551,,30000.0,,CT,0.0584419,Q2 2023,1423,0001393825,,,290 HARBOR DR,3RD FLOOR,06902
Hudson bay capital management lp,STAMFORD,CT,CALL,10000.0,440000.0,0.0032,,634,,10000.0,,CT,N/A,Q4 2022,1423,0001393825,,,290 HARBOR DR,3RD FLOOR,06902
Hunting hill global capital  llc,NEW YORK,NY,PUT,22630.0,995720.0,0.3191,0.5584,50,25,8420.0,59.2540464,NY,N/A,Q4 2022,358133,0001697398,,000167481,122 EAST 42ND STREET,SUITE 5005,10168
Hunting hill global capital  llc,NEW YORK,NY,CALL,7330.0,322520.0,0.1034,0.0397,77,52,6320.0,625.7425743,NY,N/A,Q1 2023,358133,0001697398,,000167481,122 EAST 42ND STREET,SUITE 5005,10168
Huntington national bank,COLUMBUS,OH,"",5.0,220.0,0.0,0.0,2295,2087,-5.0,-50.0,OH,0.0000097,Q1 2023,1431,0000049205,,,41 SOUTH HIGH STREET,HC 1122,43216
Hutchens & kramer investment management group  llc,CARMEL,IN,"",2288.7,100703.0,0.0805,0.0991,118,117,0.0,0.0,IN,0.0044585,Q4 2021,570598,0001920117,,,99 E CARMEL DRIVE,SUITE 160,46032
Ica group wealth management  llc,DENVER,CO,"",12.0,528.0,0.0001,0.0001,1246,1187,0.0,0.0,CO,0.0000234,Q4 2022,609240,0001944579,853644761,000311419,2000 S. COLORADO BLVD,"ANNEX BUILDING, SUITE 315",80222
Ifp advisors  inc,TAMPA,FL,"",456.3,20077.0,0.0008,0.0023,1989,1550,100.0,28.0662363,FL,0.0008889,Q1 2020,327916,0001641866,,,3030 NORTH ROCKY POINT DRIVE W. STE 700, ,33607
Imc-chicago  llc,CHICAGO,IL,PUT,149850.0,6593400.0,0.0061,0.0091,621,574,-5560.0,-3.5776334,IL,N/A,Q2 2020,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Imc-chicago  llc,CHICAGO,IL,CALL,123390.0,5429160.0,0.005,0.0064,682,658,13990.0,12.7879342,IL,N/A,Q2 2020,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Imc-chicago  llc,CHICAGO,IL,"",0.0,0.0,,0.0012,"",1072,-21126.8,-100.0,IL,0.0000000,Q1 2022,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Invesco ltd.,ATLANTA,GA,"",81655.6,3592847.0,0.0009,0.0012,2408,2307,-2563.2,-3.043501,GA,0.1590704,Q4 2016,147,0000914208,980557567,000000000,1331 SPRING STREET NE,SUITE 2500,30309
Ionic capital management llc,NEW YORK,NY,CALL,0.0,0.0,,0.1096,"",119,-7500.0,-100.0,NY,N/A,Q1 2023,1493,0001386462,680629832,000156400,475 FIFTH AVENUE,9TH FLOOR,10017
Iron horse wealth management  llc,JOHSTON,IA,"",15.0,660.0,0.0003,0.0004,277,309,0.0,0.0,IA,0.0000292,Q4 2021,496059,0001836270,,000165164,8711 WINDSOR PKWY STE. 4, ,50131
Islay capital management  llc,LUBBOCK,TX,"",10.0,440.0,0.0004,0.0005,212,216,0.0,0.0,TX,0.0000195,Q3 2021,463328,0001738560,,000114531,8001 QUAKER AVENUE,SUITE J,79424
Jane street group  llc,NEW YORK,NY,CALL,1019820.0,44872080.0,0.0151,0.0109,669,859,488180.0,91.8252953,NY,N/A,Q1 2018,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jane street group  llc,NEW YORK,NY,PUT,312380.0,13744720.0,0.0046,0.0066,1610,1219,-7400.0,-2.3140909,NY,N/A,Q4 2017,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jane street group  llc,NEW YORK,NY,"",607700.0,26738800.0,0.009,0.0005,1002,4811,583985.5,2462.5672057,NY,1.1838389,Q4 2016,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jefferies financial group inc.,NEW YORK,NY,PUT,169790.0,7470760.0,0.0669,0.0422,264,352,65620.0,62.9931842,NY,N/A,Q4 2022,1685,0000096223,,,520 MADISON AVENUE, ,10022
Jefferies financial group inc.,NEW YORK,NY,CALL,26620.0,1171280.0,0.0105,0.0148,856,683,-10000.0,-27.3074823,NY,N/A,Q4 2022,1685,0000096223,,,520 MADISON AVENUE, ,10022
Jefferies financial group inc.,NEW YORK,NY,"",3500.0,154000.0,0.0014,0.0008,1475,1438,1500.0,75.0,NY,0.0068182,Q4 2022,1685,0000096223,,,520 MADISON AVENUE, ,10022
Jet capital investors l p,NEW YORK,NY,PUT,231330.0,10178520.0,1.9623,3.1362,19,10,46330.0,25.0432432,NY,N/A,Q1 2023,1532,0001278235,030460065,,515 MADISON AVENUE,SUITE 22A,10022
Jfs wealth advisors  llc,HERMITAGE,PA,"",8.3,366.0,0.0,0.0,1800,1837,4.7,130.5555556,PA,0.0000162,Q1 2021,199248,0001568068,,000145051,1479 N. HERMITAGE RD, ,16148
Johnson financial group  inc.,RACINE,WI,"",0.0,0.0,,0.0008,"",515,-158.0,-100.0,WI,0.0000000,Q1 2023,70338,0001477024,391629756,,555 MAIN STREET, ,53403
Johnson midwest financial  llc,GLIDDEN,IA,"",50.5,2222.0,0.002,0.0036,309,313,0.0,0.0,IA,0.0000984,Q2 2021,496681,0001732399,465012548,,706 MONTANA ST., ,51443
Jpmorgan chase & company,NEW YORK,NY,"",32490.5,1429582.0,0.0002,0.0003,3804,3506,-10228.1,-23.9429663,NY,0.0632936,Q1 2014,1505,0000019617,,,383 MADISON AVENUE,270 PARK AVENUE,10017
Jpmorgan chase & company,NEW YORK,NY,CALL,0.0,0.0,,0.0001,"",4250,-15000.0,-100.0,NY,N/A,Q1 2023,1505,0000019617,,,383 MADISON AVENUE,270 PARK AVENUE,10017
K2 principal fund  l.p.,TORONTO,A6,PUT,15000.0,660000.0,0.151,,104,,15000.0,,A6,N/A,Q2 2023,56066,0001461790,000000000,,2 BLOOR STREET WEST,SUITE 801,M4W 3E2
Keel point  llc,HUNTSVILLE,AL,"",1800.0,79200.0,0.0106,,311,,1800.0,,AL,0.0035065,Q2 2023,383,0001386935,200166451,000127902,100 CHURCH STREET,SUITE 500,35801
Kestra advisory services  llc,AUSTIN,TX,"",2518.5,110814.0,0.0011,0.0014,1989,1920,-138.3,-5.2055104,TX,0.0049062,Q1 2023,488550,0001830819,352552359,,5707 SOUTHWEST PARKWAY,"BUILDING 2, SUITE 400",78735
Larson financial group llc,ST LOUIS,MO,"",465.8,20495.0,0.002,0.0025,730,705,0.0,0.0,MO,0.0009074,Q1 2021,392348,0001731061,,000140599,100 N BROADWAY,SUITE 1700,63102
Legacy financial strategies  llc,OVERLAND PARK,KS,"",1160.7,51071.0,0.0171,0.0234,79,72,-98.6,-7.8297467,KS,0.0022611,Q1 2023,401094,0001723925,431889313,000283553,"5400 COLLEGE BLVD., SUITE A", ,66211
Legal & general group plc,LONDON,X0,"",31815.5,1399883.0,0.0005,0.0006,2079,1953,-1928.6,-5.7153695,X0,0.0619786,Q3 2014,1673,0000764068,,,ONE COLEMAN STREET, ,EC2R 5AA
Lido advisors  llc,LOS ANGELES,CA,"",0.0,0.0,,0.0005,"",1111,-1081.0,-100.0,CA,0.0000000,Q1 2023,366433,0001650150,,000269866,1875 CENTURY PARK EAST,SUITE 950,90067
Lindbrook capital  llc,CALABASAS,CA,"",3.6,158.0,0.0,0.0002,2656,2232,-37.5,-91.2408759,CA,0.0000070,Q2 2021,430627,0001767045,,000155812,23975 PARK SORRENTO,STE. 230,91302
